Temperature,Humidity,Holidays    0 for close   1 for open,year,month,day,hour,minute,second,weekday,Load
24,0.93,1,2010,5,29,6,0,0,5,28305
24,0.85,1,2010,5,29,7,0,0,5,32440
24,0.77,1,2010,5,29,8,0,0,5,39834
25,0.69,1,2010,5,29,9,0,0,5,47649
28,0.736666667,1,2010,5,29,10,0,0,5,49747
30,0.783333333,1,2010,5,29,11,0,0,5,50224
31,0.83,1,2010,5,29,12,0,0,5,48044
32,0.83,1,2010,5,29,13,0,0,5,46536
33,0.83,1,2010,5,29,14,0,0,5,46188
32,0.83,1,2010,5,29,15,0,0,5,45501
31,0.873333333,1,2010,5,29,16,0,0,5,44876
29,0.916666667,1,2010,5,29,17,0,0,5,43696
25,0.96,1,2010,5,29,18,0,0,5,46259
25,0.963333333,1,2010,5,29,19,0,0,5,46989
26,0.966666667,1,2010,5,29,20,0,0,5,44757
25,0.97,1,2010,5,29,21,0,0,5,38336
25,0.97,1,2010,5,29,22,0,0,5,35432
25,0.97,1,2010,5,29,23,0,0,5,32885
25,0.97,0,2010,5,30,0,0,0,6,31955
25,0.97,0,2010,5,30,1,0,0,6,30116
25,0.97,0,2010,5,30,2,0,0,6,28477
25,0.97,0,2010,5,30,3,0,0,6,27905
25,0.946666667,0,2010,5,30,4,0,0,6,27699
24,0.923333333,0,2010,5,30,5,0,0,6,28529
24,0.9,0,2010,5,30,6,0,0,6,26994
24,0.85,0,2010,5,30,7,0,0,6,28157
24,0.8,0,2010,5,30,8,0,0,6,32107
25,0.75,0,2010,5,30,9,0,0,6,39852
28,0.746666667,0,2010,5,30,10,0,0,6,41766
30,0.743333333,0,2010,5,30,11,0,0,6,41848
31,0.74,0,2010,5,30,12,0,0,6,41676
26,0.716666667,0,2010,5,30,13,0,0,6,41580
26,0.693333333,0,2010,5,30,14,0,0,6,41435
27,0.67,0,2010,5,30,15,0,0,6,41108
27,0.753333333,0,2010,5,30,16,0,0,6,40978
28,0.836666667,0,2010,5,30,17,0,0,6,41371
27,0.92,0,2010,5,30,18,0,0,6,44399
27,0.913333333,0,2010,5,30,19,0,0,6,45166
26,0.906666667,0,2010,5,30,20,0,0,6,43569
26,0.9,0,2010,5,30,21,0,0,6,37397
25,0.91,0,2010,5,30,22,0,0,6,33828
25,0.92,0,2010,5,30,23,0,0,6,31375
25,0.93,1,2010,5,31,0,0,0,0,29531
25,0.94,1,2010,5,31,1,0,0,0,28031
24,0.95,1,2010,5,31,2,0,0,0,27308
24,0.96,1,2010,5,31,3,0,0,0,26847
24,0.95,1,2010,5,31,4,0,0,0,27124
23,0.94,1,2010,5,31,5,0,0,0,29022
23,0.93,1,2010,5,31,6,0,0,0,32343
23,0.896666667,1,2010,5,31,7,0,0,0,44142
23,0.863333333,1,2010,5,31,8,0,0,0,53667
24,0.83,1,2010,5,31,9,0,0,0,61835
27,0.8,1,2010,5,31,10,0,0,0,63849
29,0.77,1,2010,5,31,11,0,0,0,64183
31,0.74,1,2010,5,31,12,0,0,0,63269
31,0.726666667,1,2010,5,31,13,0,0,0,63190
30,0.713333333,1,2010,5,31,14,0,0,0,63321
31,0.7,1,2010,5,31,15,0,0,0,62194
31,0.76,1,2010,5,31,16,0,0,0,55519
29,0.82,1,2010,5,31,17,0,0,0,48701
29,0.88,1,2010,5,31,18,0,0,0,49361
28,0.886666667,1,2010,5,31,19,0,0,0,49107
28,0.893333333,1,2010,5,31,20,0,0,0,46016
27,0.9,1,2010,5,31,21,0,0,0,38792
26,0.913333333,1,2010,5,31,22,0,0,0,35416
26,0.926666667,1,2010,5,31,23,0,0,0,31940
26,0.94,1,2010,1,6,0,0,0,2,29941
26,0.943333333,1,2010,1,6,1,0,0,2,29056
25,0.946666667,1,2010,1,6,2,0,0,2,28218
25,0.95,1,2010,1,6,3,0,0,2,27798
25,0.913333333,1,2010,1,6,4,0,0,2,28051
24,0.876666667,1,2010,1,6,5,0,0,2,29683
24,0.84,1,2010,1,6,6,0,0,2,31822
24,0.766666667,1,2010,1,6,7,0,0,2,43944
24,0.693333333,1,2010,1,6,8,0,0,2,52992
24,0.62,1,2010,1,6,9,0,0,2,60341
26,0.686666667,1,2010,1,6,10,0,0,2,62783
28,0.753333333,1,2010,1,6,11,0,0,2,63579
30,0.82,1,2010,1,6,12,0,0,2,62123
31,0.81,1,2010,1,6,13,0,0,2,62620
32,0.8,1,2010,1,6,14,0,0,2,64385
31,0.79,1,2010,1,6,15,0,0,2,63081
31,0.82,1,2010,1,6,16,0,0,2,55642
32,0.85,1,2010,1,6,17,0,0,2,48504
31,0.88,1,2010,1,6,18,0,0,2,49923
30,0.896666667,1,2010,1,6,19,0,0,2,49810
29,0.913333333,1,2010,1,6,20,0,0,2,46628
29,0.93,1,2010,1,6,21,0,0,2,39726
28,0.93,1,2010,1,6,22,0,0,2,36212
27,0.93,1,2010,1,6,23,0,0,2,32534
27,0.93,1,2010,2,6,0,0,0,5,30902
26,0.926666667,1,2010,2,6,1,0,0,5,29861
26,0.923333333,1,2010,2,6,2,0,0,5,28811
25,0.92,1,2010,2,6,3,0,0,5,28387
25,0.91,1,2010,2,6,4,0,0,5,28612
25,0.9,1,2010,2,6,5,0,0,5,29682
25,0.89,1,2010,2,6,6,0,0,5,32283
25,0.82,1,2010,2,6,7,0,0,5,42726
25,0.75,1,2010,2,6,8,0,0,5,52811
25,0.68,1,2010,2,6,9,0,0,5,61020
27,0.7,1,2010,2,6,10,0,0,5,62681
28,0.72,1,2010,2,6,11,0,0,5,63044
28,0.74,1,2010,2,6,12,0,0,5,61977
29,0.736666667,1,2010,2,6,13,0,0,5,62242
29,0.733333333,1,2010,2,6,14,0,0,5,63205
31,0.73,1,2010,2,6,15,0,0,5,62558
31,0.776666667,1,2010,2,6,16,0,0,5,56923
31,0.823333333,1,2010,2,6,17,0,0,5,49169
31,0.87,1,2010,2,6,18,0,0,5,49832
30,0.876666667,1,2010,2,6,19,0,0,5,50396
29,0.883333333,1,2010,2,6,20,0,0,5,47751
28,0.89,1,2010,2,6,21,0,0,5,40199
28,0.903333333,1,2010,2,6,22,0,0,5,37383
27,0.916666667,1,2010,2,6,23,0,0,5,33106
26,0.93,1,2010,3,6,0,0,0,5,31394
25,0.933333333,1,2010,3,6,1,0,0,5,30325
25,0.936666667,1,2010,3,6,2,0,0,5,29127
25,0.94,1,2010,3,6,3,0,0,5,28384
25,0.9,1,2010,3,6,4,0,0,5,28594
24,0.86,1,2010,3,6,5,0,0,5,30319
24,0.82,1,2010,3,6,6,0,0,5,32889
24,0.793333333,1,2010,3,6,7,0,0,5,44752
24,0.766666667,1,2010,3,6,8,0,0,5,54313
25,0.74,1,2010,3,6,9,0,0,5,62581
28,0.786666667,1,2010,3,6,10,0,0,5,64549
30,0.833333333,1,2010,3,6,11,0,0,5,64605
31,0.88,1,2010,3,6,12,0,0,5,63712
33,0.85,1,2010,3,6,13,0,0,5,64479
33,0.82,1,2010,3,6,14,0,0,5,64074
33,0.79,1,2010,3,6,15,0,0,5,63238
32,0.843333333,1,2010,3,6,16,0,0,5,57499
29,0.896666667,1,2010,3,6,17,0,0,5,50221
30,0.95,1,2010,3,6,18,0,0,5,49674
30,0.956666667,1,2010,3,6,19,0,0,5,49554
29,0.963333333,1,2010,3,6,20,0,0,5,46701
26,0.97,1,2010,3,6,21,0,0,5,39484
26,0.97,1,2010,3,6,22,0,0,5,35800
26,0.97,1,2010,3,6,23,0,0,5,32488
26,0.97,1,2010,4,6,0,0,0,1,31038
25,0.97,1,2010,4,6,1,0,0,1,30085
25,0.97,1,2010,4,6,2,0,0,1,29127
25,0.97,1,2010,4,6,3,0,0,1,28284
25,0.95,1,2010,4,6,4,0,0,1,28376
25,0.93,1,2010,4,6,5,0,0,1,30140
25,0.91,1,2010,4,6,6,0,0,1,32946
25,0.893333333,1,2010,4,6,7,0,0,1,44637
24,0.876666667,1,2010,4,6,8,0,0,1,54486
26,0.86,1,2010,4,6,9,0,0,1,62448
28,0.87,1,2010,4,6,10,0,0,1,63985
31,0.88,1,2010,4,6,11,0,0,1,63815
31,0.89,1,2010,4,6,12,0,0,1,62311
31,0.88,1,2010,4,6,13,0,0,1,61982
31,0.87,1,2010,4,6,14,0,0,1,60684
31,0.86,1,2010,4,6,15,0,0,1,59460
31,0.893333333,1,2010,4,6,16,0,0,1,53780
26,0.926666667,1,2010,4,6,17,0,0,1,47980
26,0.96,1,2010,4,6,18,0,0,1,48943
26,0.963333333,1,2010,4,6,19,0,0,1,48180
26,0.966666667,1,2010,4,6,20,0,0,1,45449
26,0.97,1,2010,4,6,21,0,0,1,38893
25,0.966666667,1,2010,4,6,22,0,0,1,34445
25,0.963333333,1,2010,4,6,23,0,0,1,31881
25,0.96,0,2010,5,6,0,0,0,3,29981
25,0.963333333,0,2010,5,6,1,0,0,3,28652
25,0.966666667,0,2010,5,6,2,0,0,3,27488
25,0.97,0,2010,5,6,3,0,0,3,26638
24,0.96,0,2010,5,6,4,0,0,3,26193
24,0.95,0,2010,5,6,5,0,0,3,27432
24,0.94,0,2010,5,6,6,0,0,3,26382
24,0.876666667,0,2010,5,6,7,0,0,3,28101
25,0.813333333,0,2010,5,6,8,0,0,3,32448
26,0.75,0,2010,5,6,9,0,0,3,40076
27,0.776666667,0,2010,5,6,10,0,0,3,41454
29,0.803333333,0,2010,5,6,11,0,0,3,41859
29,0.83,0,2010,5,6,12,0,0,3,41145
31,0.826666667,0,2010,5,6,13,0,0,3,40468
31,0.823333333,0,2010,5,6,14,0,0,3,40517
26,0.82,0,2010,5,6,15,0,0,3,40317
27,0.853333333,0,2010,5,6,16,0,0,3,39953
28,0.886666667,0,2010,5,6,17,0,0,3,40337
29,0.92,0,2010,5,6,18,0,0,3,43902
28,0.916666667,0,2010,5,6,19,0,0,3,43942
28,0.913333333,0,2010,5,6,20,0,0,3,41578
27,0.91,0,2010,5,6,21,0,0,3,35626
26,0.92,0,2010,5,6,22,0,0,3,32195
26,0.93,0,2010,5,6,23,0,0,3,29593
26,0.94,0,2010,6,6,0,0,0,6,28375
25,0.95,0,2010,6,6,1,0,0,6,27448
25,0.96,0,2010,6,6,2,0,0,6,26494
25,0.97,0,2010,6,6,3,0,0,6,25744
25,0.95,0,2010,6,6,4,0,0,6,25591
24,0.93,0,2010,6,6,5,0,0,6,26859
24,0.91,0,2010,6,6,6,0,0,6,26460
24,0.83,0,2010,6,6,7,0,0,6,27850
24,0.75,0,2010,6,6,8,0,0,6,32421
25,0.67,0,2010,6,6,9,0,0,6,40262
27,0.706666667,0,2010,6,6,10,0,0,6,41471
29,0.743333333,0,2010,6,6,11,0,0,6,41043
29,0.78,0,2010,6,6,12,0,0,6,41020
32,0.776666667,0,2010,6,6,13,0,0,6,40745
31,0.773333333,0,2010,6,6,14,0,0,6,40911
30,0.77,0,2010,6,6,15,0,0,6,40833
30,0.806666667,0,2010,6,6,16,0,0,6,40868
31,0.843333333,0,2010,6,6,17,0,0,6,41260
32,0.88,0,2010,6,6,18,0,0,6,45572
31,0.9,0,2010,6,6,19,0,0,6,45646
30,0.92,0,2010,6,6,20,0,0,6,43436
29,0.94,0,2010,6,6,21,0,0,6,36793
28,0.94,0,2010,6,6,22,0,0,6,33943
27,0.94,0,2010,6,6,23,0,0,6,30907
26,0.94,1,2010,7,6,0,0,0,1,29351
26,0.946666667,1,2010,7,6,1,0,0,1,28125
26,0.953333333,1,2010,7,6,2,0,0,1,27095
26,0.96,1,2010,7,6,3,0,0,1,26544
26,0.953333333,1,2010,7,6,4,0,0,1,26882
25,0.946666667,1,2010,7,6,5,0,0,1,28116
25,0.94,1,2010,7,6,6,0,0,1,32476
25,0.943333333,1,2010,7,6,7,0,0,1,42716
25,0.946666667,1,2010,7,6,8,0,0,1,51969
24,0.95,1,2010,7,6,9,0,0,1,58809
25,0.916666667,1,2010,7,6,10,0,0,1,60872
26,0.883333333,1,2010,7,6,11,0,0,1,61699
27,0.85,1,2010,7,6,12,0,0,1,60658
27,0.856666667,1,2010,7,6,13,0,0,1,60546
28,0.863333333,1,2010,7,6,14,0,0,1,60920
29,0.87,1,2010,7,6,15,0,0,1,60887
30,0.873333333,1,2010,7,6,16,0,0,1,54939
30,0.876666667,1,2010,7,6,17,0,0,1,48259
30,0.88,1,2010,7,6,18,0,0,1,49703
29,0.88,1,2010,7,6,19,0,0,1,48820
29,0.88,1,2010,7,6,20,0,0,1,46232
28,0.88,1,2010,7,6,21,0,0,1,39689
27,0.89,1,2010,7,6,22,0,0,1,35803
27,0.9,1,2010,7,6,23,0,0,1,32353
26,0.91,1,2010,8,6,0,0,0,4,30170
26,0.923333333,1,2010,8,6,1,0,0,4,29111
26,0.936666667,1,2010,8,6,2,0,0,4,28973
26,0.95,1,2010,8,6,3,0,0,4,28045
25,0.91,1,2010,8,6,4,0,0,4,28006
25,0.87,1,2010,8,6,5,0,0,4,29308
25,0.83,1,2010,8,6,6,0,0,4,32072
25,0.786666667,1,2010,8,6,7,0,0,4,43132
25,0.743333333,1,2010,8,6,8,0,0,4,52154
25,0.7,1,2010,8,6,9,0,0,4,58201
26,0.716666667,1,2010,8,6,10,0,0,4,59727
26,0.733333333,1,2010,8,6,11,0,0,4,59887
26,0.75,1,2010,8,6,12,0,0,4,58630
26,0.76,1,2010,8,6,13,0,0,4,58729
27,0.77,1,2010,8,6,14,0,0,4,58630
27,0.78,1,2010,8,6,15,0,0,4,57948
27,0.82,1,2010,8,6,16,0,0,4,52634
26,0.86,1,2010,8,6,17,0,0,4,46582
27,0.9,1,2010,8,6,18,0,0,4,48638
26,0.9,1,2010,8,6,19,0,0,4,48492
26,0.9,1,2010,8,6,20,0,0,4,45071
26,0.9,1,2010,8,6,21,0,0,4,37858
26,0.92,1,2010,8,6,22,0,0,4,34144
26,0.94,1,2010,8,6,23,0,0,4,31145
25,0.96,1,2010,9,6,0,0,0,0,29707
25,0.953333333,1,2010,9,6,1,0,0,0,28700
25,0.946666667,1,2010,9,6,2,0,0,0,27808
25,0.94,1,2010,9,6,3,0,0,0,26802
25,0.933333333,1,2010,9,6,4,0,0,0,27057
25,0.926666667,1,2010,9,6,5,0,0,0,28677
25,0.92,1,2010,9,6,6,0,0,0,31577
24,0.886666667,1,2010,9,6,7,0,0,0,43387
24,0.853333333,1,2010,9,6,8,0,0,0,52018
25,0.82,1,2010,9,6,9,0,0,0,57406
26,0.806666667,1,2010,9,6,10,0,0,0,59364
28,0.793333333,1,2010,9,6,11,0,0,0,60336
29,0.78,1,2010,9,6,12,0,0,0,59770
31,0.783333333,1,2010,9,6,13,0,0,0,58110
32,0.786666667,1,2010,9,6,14,0,0,0,58842
33,0.79,1,2010,9,6,15,0,0,0,64615
27,0.83,1,2010,9,6,16,0,0,0,52062
28,0.87,1,2010,9,6,17,0,0,0,45537
30,0.91,1,2010,9,6,18,0,0,0,46609
30,0.92,1,2010,9,6,19,0,0,0,46903
28,0.93,1,2010,9,6,20,0,0,0,43853
26,0.94,1,2010,9,6,21,0,0,0,37148
26,0.946666667,1,2010,9,6,22,0,0,0,34316
25,0.953333333,1,2010,9,6,23,0,0,0,30887
25,0.96,1,2010,10,6,0,0,0,2,29564
24,0.963333333,1,2010,10,6,1,0,0,2,28416
24,0.966666667,1,2010,10,6,2,0,0,2,27439
24,0.97,1,2010,10,6,3,0,0,2,26469
24,0.963333333,1,2010,10,6,4,0,0,2,26805
24,0.956666667,1,2010,10,6,5,0,0,2,28845
24,0.95,1,2010,10,6,6,0,0,2,31057
24,0.89,1,2010,10,6,7,0,0,2,42499
24,0.83,1,2010,10,6,8,0,0,2,50198
24,0.77,1,2010,10,6,9,0,0,2,57583
25,0.796666667,1,2010,10,6,10,0,0,2,59890
27,0.823333333,1,2010,10,6,11,0,0,2,60079
28,0.85,1,2010,10,6,12,0,0,2,60679
28,0.853333333,1,2010,10,6,13,0,0,2,68396
28,0.856666667,1,2010,10,6,14,0,0,2,69732
28,0.86,1,2010,10,6,15,0,0,2,68585
29,0.886666667,1,2010,10,6,16,0,0,2,60941
29,0.913333333,1,2010,10,6,17,0,0,2,53269
29,0.94,1,2010,10,6,18,0,0,2,54702
30,0.94,1,2010,10,6,19,0,0,2,54743
28,0.94,1,2010,10,6,20,0,0,2,53095
27,0.94,1,2010,10,6,21,0,0,2,43150
27,0.95,1,2010,10,6,22,0,0,2,39382
27,0.96,1,2010,10,6,23,0,0,2,34751
26,0.97,1,2010,11,6,0,0,0,5,32714
26,0.97,1,2010,11,6,1,0,0,5,31074
26,0.97,1,2010,11,6,2,0,0,5,29998
26,0.97,1,2010,11,6,3,0,0,5,29326
26,0.97,1,2010,11,6,4,0,0,5,29152
25,0.97,1,2010,11,6,5,0,0,5,31569
25,0.97,1,2010,11,6,6,0,0,5,36280
24,0.876666667,1,2010,11,6,7,0,0,5,49925
24,0.783333333,1,2010,11,6,8,0,0,5,59963
25,0.69,1,2010,11,6,9,0,0,5,69024
27,0.756666667,1,2010,11,6,10,0,0,5,72441
29,0.823333333,1,2010,11,6,11,0,0,5,72521
30,0.89,1,2010,11,6,12,0,0,5,69928
32,0.86,1,2010,11,6,13,0,0,5,69887
32,0.83,1,2010,11,6,14,0,0,5,71076
33,0.8,1,2010,11,6,15,0,0,5,69993
32,0.836666667,1,2010,11,6,16,0,0,5,63137
31,0.873333333,1,2010,11,6,17,0,0,5,55353
31,0.91,1,2010,11,6,18,0,0,5,56727
29,0.93,1,2010,11,6,19,0,0,5,56233
29,0.95,1,2010,11,6,20,0,0,5,52908
28,0.97,1,2010,11,6,21,0,0,5,43057
27,0.966666667,1,2010,11,6,22,0,0,5,38377
27,0.963333333,1,2010,11,6,23,0,0,5,35646
27,0.96,1,2010,12,6,0,0,0,0,34072
26,0.96,1,2010,12,6,1,0,0,0,32739
26,0.96,1,2010,12,6,2,0,0,0,30942
26,0.96,1,2010,12,6,3,0,0,0,30178
26,0.956666667,1,2010,12,6,4,0,0,0,30207
26,0.953333333,1,2010,12,6,5,0,0,0,31505
25,0.95,1,2010,12,6,6,0,0,0,31193
25,0.86,1,2010,12,6,7,0,0,0,35801
25,0.77,1,2010,12,6,8,0,0,0,44497
26,0.68,1,2010,12,6,9,0,0,0,50593
28,0.733333333,1,2010,12,6,10,0,0,0,52284
30,0.786666667,1,2010,12,6,11,0,0,0,52308
31,0.84,1,2010,12,6,12,0,0,0,48489
32,0.853333333,1,2010,12,6,13,0,0,0,46774
30,0.866666667,1,2010,12,6,14,0,0,0,46549
31,0.88,1,2010,12,6,15,0,0,0,45582
29,0.906666667,1,2010,12,6,16,0,0,0,45350
28,0.933333333,1,2010,12,6,17,0,0,0,44580
28,0.96,1,2010,12,6,18,0,0,0,46866
28,0.956666667,1,2010,12,6,19,0,0,0,47611
27,0.953333333,1,2010,12,6,20,0,0,0,44420
26,0.95,1,2010,12,6,21,0,0,0,35171
26,0.96,1,2010,12,6,22,0,0,0,32470
25,0.97,1,2010,12,6,23,0,0,0,29474
25,0.98,0,2010,6,13,0,0,0,6,28174
25,0.976666667,0,2010,6,13,1,0,0,6,27158
25,0.973333333,0,2010,6,13,2,0,0,6,25874
24,0.97,0,2010,6,13,3,0,0,6,24847
24,0.953333333,0,2010,6,13,4,0,0,6,24541
24,0.936666667,0,2010,6,13,5,0,0,6,25637
24,0.92,0,2010,6,13,6,0,0,6,25479
24,0.823333333,0,2010,6,13,7,0,0,6,27022
24,0.726666667,0,2010,6,13,8,0,0,6,31279
25,0.63,0,2010,6,13,9,0,0,6,41123
27,0.653333333,0,2010,6,13,10,0,0,6,43247
30,0.676666667,0,2010,6,13,11,0,0,6,44203
31,0.7,0,2010,6,13,12,0,0,6,43970
32,0.72,0,2010,6,13,13,0,0,6,43852
33,0.74,0,2010,6,13,14,0,0,6,42231
32,0.76,0,2010,6,13,15,0,0,6,41783
32,0.806666667,0,2010,6,13,16,0,0,6,41331
32,0.853333333,0,2010,6,13,17,0,0,6,41117
24,0.9,0,2010,6,13,18,0,0,6,44255
25,0.906666667,0,2010,6,13,19,0,0,6,44133
25,0.913333333,0,2010,6,13,20,0,0,6,41835
25,0.92,0,2010,6,13,21,0,0,6,32959
24,0.93,0,2010,6,13,22,0,0,6,30064
24,0.94,0,2010,6,13,23,0,0,6,27889
24,0.95,1,2010,6,14,0,0,0,0,26200
23,0.95,1,2010,6,14,1,0,0,0,24916
23,0.95,1,2010,6,14,2,0,0,0,24413
24,0.95,1,2010,6,14,3,0,0,0,23986
24,0.933333333,1,2010,6,14,4,0,0,0,23903
24,0.916666667,1,2010,6,14,5,0,0,0,25902
24,0.9,1,2010,6,14,6,0,0,0,29947
24,0.81,1,2010,6,14,7,0,0,0,39742
24,0.72,1,2010,6,14,8,0,0,0,48331
25,0.63,1,2010,6,14,9,0,0,0,59142
28,0.626666667,1,2010,6,14,10,0,0,0,59833
30,0.623333333,1,2010,6,14,11,0,0,0,58964
30,0.62,1,2010,6,14,12,0,0,0,57521
23,0.63,1,2010,6,14,13,0,0,0,58464
23,0.64,1,2010,6,14,14,0,0,0,59166
25,0.65,1,2010,6,14,15,0,0,0,58371
29,0.706666667,1,2010,6,14,16,0,0,0,52878
31,0.763333333,1,2010,6,14,17,0,0,0,47239
31,0.82,1,2010,6,14,18,0,0,0,48938
30,0.846666667,1,2010,6,14,19,0,0,0,49291
29,0.873333333,1,2010,6,14,20,0,0,0,45204
28,0.9,1,2010,6,14,21,0,0,0,36376
27,0.91,1,2010,6,14,22,0,0,0,32324
26,0.92,1,2010,6,14,23,0,0,0,29501
26,0.93,1,2010,6,15,0,0,0,1,27704
25,0.926666667,1,2010,6,15,1,0,0,1,25977
25,0.923333333,1,2010,6,15,2,0,0,1,25229
25,0.92,1,2010,6,15,3,0,0,1,24762
25,0.906666667,1,2010,6,15,4,0,0,1,24798
25,0.893333333,1,2010,6,15,5,0,0,1,26813
24,0.88,1,2010,6,15,6,0,0,1,29893
24,0.873333333,1,2010,6,15,7,0,0,1,41101
24,0.866666667,1,2010,6,15,8,0,0,1,49144
24,0.86,1,2010,6,15,9,0,0,1,58450
26,0.856666667,1,2010,6,15,10,0,0,1,61345
27,0.853333333,1,2010,6,15,11,0,0,1,62778
27,0.85,1,2010,6,15,12,0,0,1,61899
28,0.826666667,1,2010,6,15,13,0,0,1,61960
28,0.803333333,1,2010,6,15,14,0,0,1,62523
30,0.78,1,2010,6,15,15,0,0,1,61819
31,0.82,1,2010,6,15,16,0,0,1,55996
31,0.86,1,2010,6,15,17,0,0,1,49110
31,0.9,1,2010,6,15,18,0,0,1,50135
31,0.906666667,1,2010,6,15,19,0,0,1,50273
29,0.913333333,1,2010,6,15,20,0,0,1,47046
28,0.92,1,2010,6,15,21,0,0,1,38081
27,0.913333333,1,2010,6,15,22,0,0,1,33221
27,0.906666667,1,2010,6,15,23,0,0,1,30127
27,0.9,1,2010,6,16,0,0,0,2,28350
27,0.913333333,1,2010,6,16,1,0,0,2,27358
27,0.926666667,1,2010,6,16,2,0,0,2,26589
26,0.94,1,2010,6,16,3,0,0,2,25550
26,0.933333333,1,2010,6,16,4,0,0,2,25290
25,0.926666667,1,2010,6,16,5,0,0,2,27555
25,0.92,1,2010,6,16,6,0,0,2,31352
25,0.883333333,1,2010,6,16,7,0,0,2,42586
25,0.846666667,1,2010,6,16,8,0,0,2,50692
25,0.81,1,2010,6,16,9,0,0,2,57822
23,0.803333333,1,2010,6,16,10,0,0,2,59229
23,0.796666667,1,2010,6,16,11,0,0,2,59266
23,0.79,1,2010,6,16,12,0,0,2,58354
23,0.76,1,2010,6,16,13,0,0,2,58707
23,0.73,1,2010,6,16,14,0,0,2,58770
24,0.7,1,2010,6,16,15,0,0,2,58135
24,0.756666667,1,2010,6,16,16,0,0,2,52370
24,0.813333333,1,2010,6,16,17,0,0,2,45846
25,0.87,1,2010,6,16,18,0,0,2,46851
25,0.876666667,1,2010,6,16,19,0,0,2,46230
25,0.883333333,1,2010,6,16,20,0,0,2,43003
25,0.89,1,2010,6,16,21,0,0,2,34281
24,0.886666667,1,2010,6,16,22,0,0,2,30503
24,0.883333333,1,2010,6,16,23,0,0,2,27578
24,0.88,1,2010,6,17,0,0,0,3,26068
23,0.893333333,1,2010,6,17,1,0,0,3,24636
23,0.906666667,1,2010,6,17,2,0,0,3,23928
23,0.92,1,2010,6,17,3,0,0,3,23625
23,0.92,1,2010,6,17,4,0,0,3,23778
23,0.92,1,2010,6,17,5,0,0,3,25895
23,0.92,1,2010,6,17,6,0,0,3,29291
23,0.83,1,2010,6,17,7,0,0,3,39997
23,0.74,1,2010,6,17,8,0,0,3,47964
23,0.65,1,2010,6,17,9,0,0,3,58306
25,0.626666667,1,2010,6,17,10,0,0,3,60577
27,0.603333333,1,2010,6,17,11,0,0,3,62161
29,0.58,1,2010,6,17,12,0,0,3,61779
31,0.58,1,2010,6,17,13,0,0,3,62353
31,0.58,1,2010,6,17,14,0,0,3,63137
32,0.58,1,2010,6,17,15,0,0,3,62301
31,0.67,1,2010,6,17,16,0,0,3,55450
31,0.76,1,2010,6,17,17,0,0,3,48791
31,0.85,1,2010,6,17,18,0,0,3,49799
30,0.863333333,1,2010,6,17,19,0,0,3,48935
29,0.876666667,1,2010,6,17,20,0,0,3,46093
28,0.89,1,2010,6,17,21,0,0,3,37591
28,0.913333333,1,2010,6,17,22,0,0,3,33080
27,0.936666667,1,2010,6,17,23,0,0,3,29854
27,0.96,1,2010,6,18,0,0,0,4,28407
26,0.946666667,1,2010,6,18,1,0,0,4,27147
26,0.933333333,1,2010,6,18,2,0,0,4,26214
26,0.92,1,2010,6,18,3,0,0,4,25790
25,0.886666667,1,2010,6,18,4,0,0,4,26215
25,0.853333333,1,2010,6,18,5,0,0,4,27619
25,0.82,1,2010,6,18,6,0,0,4,31539
25,0.74,1,2010,6,18,7,0,0,4,41990
25,0.66,1,2010,6,18,8,0,0,4,50999
26,0.58,1,2010,6,18,9,0,0,4,59804
28,0.563333333,1,2010,6,18,10,0,0,4,61865
30,0.546666667,1,2010,6,18,11,0,0,4,65341
27,0.53,1,2010,6,18,12,0,0,4,62850
26,0.56,1,2010,6,18,13,0,0,4,63192
27,0.59,1,2010,6,18,14,0,0,4,65284
29,0.62,1,2010,6,18,15,0,0,4,64538
30,0.713333333,1,2010,6,18,16,0,0,4,58240
30,0.806666667,1,2010,6,18,17,0,0,4,51722
30,0.9,1,2010,6,18,18,0,0,4,53089
30,0.893333333,1,2010,6,18,19,0,0,4,53329
29,0.886666667,1,2010,6,18,20,0,0,4,50209
28,0.88,1,2010,6,18,21,0,0,4,39647
27,0.896666667,1,2010,6,18,22,0,0,4,36137
27,0.913333333,1,2010,6,18,23,0,0,4,32870
27,0.93,1,2010,6,19,0,0,0,5,31217
26,0.923333333,1,2010,6,19,1,0,0,5,30640
26,0.916666667,1,2010,6,19,2,0,0,5,29291
26,0.91,1,2010,6,19,3,0,0,5,28392
26,0.896666667,1,2010,6,19,4,0,0,5,28436
25,0.883333333,1,2010,6,19,5,0,0,5,29313
25,0.87,1,2010,6,19,6,0,0,5,29475
25,0.78,1,2010,6,19,7,0,0,5,33082
25,0.69,1,2010,6,19,8,0,0,5,40755
25,0.6,1,2010,6,19,9,0,0,5,50818
27,0.573333333,1,2010,6,19,10,0,0,5,53671
29,0.546666667,1,2010,6,19,11,0,0,5,54664
30,0.52,1,2010,6,19,12,0,0,5,43932
31,0.586666667,1,2010,6,19,13,0,0,5,42109
31,0.653333333,1,2010,6,19,14,0,0,5,42265
31,0.72,1,2010,6,19,15,0,0,5,41159
31,0.803333333,1,2010,6,19,16,0,0,5,40826
29,0.886666667,1,2010,6,19,17,0,0,5,41055
29,0.97,1,2010,6,19,18,0,0,5,43274
29,0.956666667,1,2010,6,19,19,0,0,5,43533
27,0.943333333,1,2010,6,19,20,0,0,5,40739
