Tmestamp,ANN APEs,Proposed LSTM APEs,LSTM model 1 APEs,LSTM model 2 APEs,LSTM model 3 APEs,CNN-LSTM APEs
05/09/2010 16:00,0.331781561,1.593714333,7.638100432,11.77292826,4.632003285,2.425557621
05/09/2010 17:00,0.395332236,1.611227199,6.379124405,8.949024939,1.819457087,1.478964822
05/09/2010 18:00,1.910154219,1.023937358,7.385905268,8.333653094,4.718769055,4.489356939
05/09/2010 19:00,1.832388553,1.230883638,8.2053617,7.032030783,5.445627361,5.104967937
05/09/2010 20:00,1.030965975,0.501958965,6.583136541,3.930296313,7.281601965,4.238766325
05/09/2010 21:00,0.377302357,0.487926112,1.915444032,2.488210841,10.96670451,2.336426886
05/09/2010 22:00,1.075604681,0.558375262,1.236704574,8.320394652,12.21287288,4.31702412
05/09/2010 23:00,1.081067991,0.074855637,4.455882299,12.34903295,13.31352599,4.15258353
06/09/2010 00:00,0.735543332,0.422641519,7.516108184,14.47792977,14.00633775,3.827360606
06/09/2010 01:00,1.473035327,0.51539253,10.17408497,15.07810633,12.89865691,15.65366445
06/09/2010 02:00,1.80678765,0.692142348,12.96842491,15.32863727,10.53095483,14.80554968
06/09/2010 03:00,1.573272512,0.298237658,15.18350691,15.47123218,9.851189434,15.04489055
06/09/2010 04:00,1.536962251,0.099728428,15.94737528,15.27593542,9.515457534,14.57722908
06/09/2010 05:00,1.565930324,0.799339035,15.31694604,14.10631566,7.039463742,14.35961034
06/09/2010 06:00,1.775897853,1.490695182,13.37440842,11.18229396,1.922015868,14.23060095
06/09/2010 07:00,2.545731524,0.660591043,8.900727034,5.074956253,3.699005659,11.80038696
06/09/2010 08:00,1.506183003,1.302092487,4.497829289,0.32404775,8.40594007,11.34497944
06/09/2010 09:00,1.79392334,0.057276532,0.452016557,4.366736252,12.37043406,9.85595531
06/09/2010 10:00,0.448969933,0.116490139,0.786876688,6.485460557,13.61780654,9.154099132
06/09/2010 11:00,0.194941065,0.267399349,1.536578898,9.276875395,13.7903892,7.283777014
06/09/2010 12:00,0.616241553,0.148241362,3.01157978,10.58350301,13.8253886,4.895700431
06/09/2010 13:00,1.576875939,1.1692428,4.69682869,12.03232273,13.88502562,2.743202571
06/09/2010 14:00,1.82216845,1.313634439,5.900764759,12.98061545,12.88734439,3.092067165
06/09/2010 15:00,1.960821004,1.124552677,6.994472693,13.38236625,10.63502016,3.637235109
06/09/2010 16:00,0.217987451,0.998916963,6.977307734,11.62590773,5.216410696,6.3340763
06/09/2010 17:00,0.436020836,0.712382187,5.860274298,8.959983732,1.459041325,6.90553905
06/09/2010 18:00,1.703907966,0.691999581,6.944244091,8.358312352,3.877177673,3.348686435
06/09/2010 19:00,1.640699243,0.033104491,7.612116249,7.135733929,4.850195567,2.84758411
06/09/2010 20:00,1.440106549,1.318812953,6.672208691,3.76436848,6.85331705,3.243699604
06/09/2010 21:00,0.203118246,1.549550364,2.199243687,3.672929498,11.10512307,4.944832006
06/09/2010 22:00,1.305713268,0.125800096,1.125946954,9.770481882,12.3779083,1.392597639
06/09/2010 23:00,1.169828572,0.822788364,5.20583851,13.65059341,13.67511679,1.078632919
07/09/2010 00:00,1.450794796,0.683264378,8.107588992,15.42969608,13.9492432,0.175508824
07/09/2010 01:00,1.573079336,0.65425499,10.30413706,15.97758374,12.70934131,10.22372314
07/09/2010 02:00,1.706928634,0.713909028,12.65344461,16.17261633,10.37332483,9.915311092
07/09/2010 03:00,1.580554871,0.706780184,15.13115287,16.16387307,9.706874454,9.618510593
07/09/2010 04:00,1.413725384,0.559333772,16.0283189,15.92254027,9.637274841,9.2730495
07/09/2010 05:00,1.466724884,0.324462485,15.41662883,14.69952514,7.382940878,8.810836716
07/09/2010 06:00,1.249381241,0.740171011,13.49411523,11.93294048,2.677100487,9.244765037
07/09/2010 07:00,2.968485875,0.535940593,8.273930766,4.804344835,3.286210963,6.629181574
07/09/2010 08:00,0.938051927,1.475128686,4.190726992,0.15311555,7.625702469,8.502652717
07/09/2010 09:00,1.846056501,0.105338259,0.063954293,4.143233026,11.78758476,7.026398871
07/09/2010 10:00,0.394751038,0.074573114,1.094643341,6.076065312,13.01835557,6.866293361
07/09/2010 11:00,0.450764609,0.233954521,2.222348659,8.853135321,13.42864593,4.376710029
07/09/2010 12:00,0.542350201,0.211578224,3.77341195,10.13092581,13.30641161,2.838717558
07/09/2010 13:00,1.524600194,0.886728896,5.514919062,11.67279753,13.35751166,0.589540157
07/09/2010 14:00,1.877658721,1.076045173,6.299294602,12.81066745,12.51964253,0.061765362
07/09/2010 15:00,1.848890912,0.752777491,7.099097978,13.14272743,10.10770111,0.009012533
07/09/2010 16:00,0.380989658,1.214290003,7.245355428,11.31719107,4.560599925,1.869654528
07/09/2010 17:00,0.284791066,1.301645828,6.011778488,8.412209762,2.985788422,3.815817418
07/09/2010 18:00,2.347378383,0.392127927,7.437183208,7.836948652,4.61976765,0.925445826
07/09/2010 19:00,2.414475838,0.304328441,8.464717713,6.700687471,4.824248244,1.09753314
07/09/2010 20:00,1.230462625,1.171914606,7.563562709,2.987738876,6.744824433,2.622373787
07/09/2010 21:00,0.752085765,1.278473288,3.86179987,4.04948979,10.6581503,3.865456092
07/09/2010 22:00,0.618151684,0.204542103,0.939593272,9.696530594,12.23292197,0.67764833
07/09/2010 23:00,1.161334802,0.409844922,3.082414145,12.8986593,13.23896745,0.083025809
08/09/2010 00:00,1.403535451,0.587981227,6.690581752,14.40084087,13.51298779,0.364310239
08/09/2010 01:00,1.160776419,0.008221508,9.754408554,15.35221222,12.67465656,8.313135497
08/09/2010 02:00,1.473781185,0.312649992,12.70854824,15.96324331,10.16047797,7.712846207
08/09/2010 03:00,1.623332391,0.704914846,14.88149668,16.05496872,9.676141966,6.912995187
08/09/2010 04:00,1.437411088,0.671809984,15.83498275,15.88130524,9.534819473,6.720539445
08/09/2010 05:00,1.589728443,0.60607963,15.26542769,14.62186304,7.211376427,6.068120932
08/09/2010 06:00,1.587736936,0.427047369,13.40954555,11.68608501,2.476951053,5.965542574
08/09/2010 07:00,3.152870121,0.464655591,8.479855534,4.252382502,3.404417546,3.344755636
08/09/2010 08:00,1.5283866,1.231948813,4.35092407,0.631298332,7.933316552,4.553721543
08/09/2010 09:00,2.111144711,0.007018625,0.329568014,4.508707955,12.08940744,3.971101243
08/09/2010 10:00,0.856947739,0.333915805,1.104857814,6.857264576,13.50994064,4.416092228
08/09/2010 11:00,0.696791968,0.004148513,2.24874715,9.751127394,13.8424583,3.220949823
08/09/2010 12:00,0.499228583,0.317465925,4.072079391,10.83295767,13.49070282,3.159416871
08/09/2010 13:00,1.756173135,0.84366532,5.783078653,12.36274338,13.45003212,1.879034425
08/09/2010 14:00,2.025833876,1.012489112,6.461654011,13.28316819,12.56811973,1.834443715
08/09/2010 15:00,1.94444621,0.695699098,7.200288028,13.55204804,10.11674302,2.092605706
08/09/2010 16:00,0.775606785,2.54312354,6.089125559,10.72364835,3.699906438,5.046329232
08/09/2010 17:00,0.059340286,1.13219107,5.571193087,8.487861376,2.821348494,3.83329063
08/09/2010 18:00,2.023889563,0.020818647,6.654976636,7.819010829,4.732408082,1.022042732
08/09/2010 19:00,1.886924415,0.352946263,7.594642713,6.704963212,5.197876294,0.035635254
08/09/2010 20:00,1.459425924,1.179271857,7.286223378,3.540280482,6.504953755,0.892487181
08/09/2010 21:00,0.602499474,1.1297457,3.877129043,3.825408299,10.25966209,2.776907765
08/09/2010 22:00,1.083008986,0.298058249,1.414400648,9.756572682,11.61479162,0.136912935
08/09/2010 23:00,1.459486929,0.39282875,2.060766829,13.15547046,12.29812852,0.499408695
09/09/2010 00:00,1.716003212,0.473229915,5.948658788,14.63383908,12.34899301,0.882612959
09/09/2010 01:00,1.505435788,0.274064365,9.285251436,15.26369899,11.49080059,7.346625534
09/09/2010 02:00,1.65580682,0.452519745,12.25216667,15.5514863,9.476956139,6.901036786
09/09/2010 03:00,1.600846403,0.635240606,14.70485752,15.45291754,9.507071154,6.536265045
09/09/2010 04:00,1.697198641,0.93295312,15.55234206,14.94817962,9.219958837,5.912831537
09/09/2010 05:00,1.716128437,0.794644675,15.01105431,13.66847812,6.756922036,5.570871448
09/09/2010 06:00,1.505801802,0.361554287,13.18885841,10.86289623,2.133005426,5.441373515
09/09/2010 07:00,2.663651939,0.275613867,8.619897193,3.738182213,3.026045913,2.88294279
09/09/2010 08:00,1.702948049,0.86627524,4.201402918,0.812902632,7.658632234,2.506491443
09/09/2010 09:00,2.036506234,0.146170501,0.180270349,4.125732445,11.65369604,1.996112442
09/09/2010 10:00,0.201989659,0.07304447,0.850960785,5.876036363,12.62122001,3.05138025
09/09/2010 11:00,0.211609798,0.400786336,2.029407765,8.490487992,12.86933511,2.300054043
09/09/2010 12:00,0.403239779,0.454618013,3.852667629,9.620968448,12.68147328,1.684368393
09/09/2010 13:00,1.453707515,0.51361867,5.367017627,10.81630177,12.62380843,0.436197474
09/09/2010 14:00,1.988831963,0.764780164,5.973629675,11.79090711,12.23835918,0.200305504
09/09/2010 15:00,2.12205828,0.495401955,6.801296267,12.40885708,11.10630952,0.484919079
09/09/2010 16:00,0.315386824,2.26016618,6.27182777,10.17469184,7.550812511,3.359792682
09/09/2010 17:00,0.206964225,1.681888173,5.705859064,7.949284327,3.180282602,2.489293267
09/09/2010 18:00,2.049447951,0.062946904,7.106321724,7.953810776,1.662194267,0.9113271
09/09/2010 19:00,2.019946836,0.980187357,7.666481644,7.113848218,2.539890493,1.255692984
09/09/2010 20:00,1.497035733,1.546432835,7.055056151,4.482425564,3.721681607,0.149259571
09/09/2010 21:00,0.066892596,0.982925745,3.939061035,0.734323685,6.76652198,1.461720652
09/09/2010 22:00,0.932556211,0.344536737,1.784168562,4.720970614,7.671025332,0.517178385
09/09/2010 23:00,1.429221439,0.281232437,1.251244354,9.336296343,8.080209963,1.130322962
10/09/2010 00:00,1.362382825,0.448341562,5.312042986,12.39742414,8.611064414,1.432847731
10/09/2010 01:00,1.392183234,0.353076163,9.045951245,12.96106362,8.35904739,6.588483724
10/09/2010 02:00,1.584078382,0.480484336,11.65365183,12.3678602,7.9003443,6.119482551
10/09/2010 03:00,1.765727019,0.846235303,13.25805719,10.95213435,8.732290552,5.381894134
10/09/2010 04:00,1.539106449,0.818281681,14.16082387,10.45638007,9.274935619,5.303062597
10/09/2010 05:00,1.546304869,0.805989522,14.18473063,10.17779033,7.424767003,4.822704349
10/09/2010 06:00,0.700466469,0.616611665,12.52534123,8.722384969,3.923925987,5.329499384
10/09/2010 07:00,0.987267651,0.681379176,9.725975691,5.99176869,0.839861617,3.999213665
10/09/2010 08:00,1.519277901,0.590945932,5.513884597,3.366154759,3.033586937,1.949874052
10/09/2010 09:00,2.011980298,0.349887175,1.073771294,0.210912517,7.609393741,1.199216537
10/09/2010 10:00,0.759176915,0.152389341,0.164653431,2.171685246,9.144953071,0.456747381
10/09/2010 11:00,0.747834595,0.327835359,1.022895016,5.104282899,9.569475448,1.054228972
10/09/2010 12:00,0.673023675,1.070643263,0.96924986,5.749033589,8.885120799,0.498135953
10/09/2010 13:00,0.180617777,0.306613515,0.420838641,6.282985687,8.486974107,1.136662459
10/09/2010 14:00,1.239066101,0.587293004,0.752320793,7.208103411,8.347390969,1.787787633
10/09/2010 15:00,1.158405751,0.239127219,1.507685785,7.903121078,7.019081525,1.131436498
10/09/2010 16:00,1.2516413,0.191657414,3.610969834,8.027879162,5.764927714,1.334915294
10/09/2010 17:00,2.008160664,0.138502682,5.468660115,8.289588244,5.149747724,1.326150448
10/09/2010 18:00,2.594548952,0.495377882,7.175622146,9.148866832,3.400751784,2.147770842
10/09/2010 19:00,1.498718531,0.399761886,7.816795814,9.336899899,0.700098338,2.17987751
10/09/2010 20:00,0.965872322,0.956455955,7.888674661,8.280889117,0.22178825,1.516153997
10/09/2010 21:00,0.438385475,1.524835174,4.788185122,3.795530075,2.987929598,0.983750274
10/09/2010 22:00,1.147138182,0.159517716,3.612992017,1.14860564,4.341908724,1.189521378
10/09/2010 23:00,1.349250021,0.457062094,2.445663395,3.43909497,5.568884655,1.225182344
11/09/2010 00:00,1.685875538,0.438086154,1.300139136,6.340664283,6.327417175,1.501798017
11/09/2010 01:00,1.693285006,0.508307206,0.056991012,6.106814001,5.827296568,0.563454821
11/09/2010 02:00,1.499139419,0.328716167,1.741606798,6.274541289,5.689847485,0.413675377
11/09/2010 03:00,1.472813907,0.518100475,3.418985669,6.768532256,6.923495669,0.577824158
11/09/2010 04:00,1.560935908,0.673932331,5.45269286,7.264946483,7.65434324,0.864245272
11/09/2010 05:00,1.880076614,0.790783375,7.700443946,7.218056816,5.981187851,1.373696063
11/09/2010 06:00,0.93851613,1.022565731,7.261814094,6.422905461,3.038073332,0.465724992
11/09/2010 07:00,0.409484922,1.834599766,6.55924591,5.875841543,1.4751198,0.406300558
11/09/2010 08:00,1.797517503,0.220286299,4.209498847,5.150534036,1.345383061,0.896325214
11/09/2010 09:00,2.891781086,0.314610609,0.12003654,1.93162287,5.712702015,1.595158697
11/09/2010 10:00,0.385512889,1.267806361,0.535270522,0.580034884,6.431209951,1.185236223
11/09/2010 11:00,0.428947672,0.197917009,1.211235729,2.468613421,7.012907933,0.485867113
11/09/2010 12:00,0.247792187,0.135116337,1.473065003,4.283639565,7.267991443,0.145452823
11/09/2010 13:00,0.009121001,0.018496221,0.74241553,5.269571597,6.760748038,0.160823293
11/09/2010 14:00,0.311712467,0.025881555,0.07425918,6.114601545,5.347696983,0.004192551
11/09/2010 15:00,0.435118688,0.134796854,0.276893145,7.139202697,2.785193977,0.118393691
11/09/2010 16:00,0.36226087,0.236338727,2.285195555,6.951506866,0.425675577,0.315211653
11/09/2010 17:00,0.664967337,0.105722805,4.138981153,6.837674836,4.437031923,0.286396992
11/09/2010 18:00,1.844352181,0.601205181,6.192905768,7.352843033,6.191946219,0.350246669
11/09/2010 19:00,1.675121581,0.105488251,7.39679701,6.81115714,6.62025282,0.33402945
11/09/2010 20:00,1.075880829,1.502587603,6.536263557,4.501383934,8.102885224,1.679821756
11/09/2010 21:00,0.692063433,0.803976019,3.569131418,1.493231011,11.92445552,3.737139562
11/09/2010 22:00,0.773000896,0.188483054,2.119129133,8.412087445,13.37415849,1.97593963
11/09/2010 23:00,0.75392296,0.217289688,0.016657997,13.08150522,14.64503822,1.884274944
12/09/2010 00:00,0.930829557,0.064822305,2.779583533,15.26254311,14.95897788,1.552863289
12/09/2010 01:00,1.575823043,1.297853296,5.979740079,15.79032659,13.33794054,11.11540333
12/09/2010 02:00,1.596784487,1.034573987,10.4613339,15.8306455,10.81524467,10.81815725
12/09/2010 03:00,1.348806328,0.794110224,14.79083685,15.96456691,10.41651099,10.88874127
12/09/2010 04:00,1.44167318,1.004433862,16.22999502,15.64825172,9.942395529,10.2924978
12/09/2010 05:00,1.649445794,1.229162299,15.50561188,14.06300167,7.144315165,9.678534286
12/09/2010 06:00,1.206004898,0.446330222,13.92731388,11.30009135,2.35853265,10.00885392
12/09/2010 07:00,2.769668229,1.070239101,9.063075408,4.816559032,3.754777046,7.91556945
12/09/2010 08:00,1.650017718,0.682507278,4.211071204,0.462671059,8.580812766,7.951355851
12/09/2010 09:00,1.733165797,0.247534672,0.459873799,4.667687605,12.78402688,6.896129823
12/09/2010 10:00,0.269114379,0.057328864,1.969745773,6.665169707,14.1083124,6.356040392
12/09/2010 11:00,0.350016989,0.155192035,3.111845171,9.732702691,14.53359006,4.108957011
12/09/2010 12:00,0.139267119,0.609811547,3.890906505,10.71312503,14.05795294,2.809833498
12/09/2010 13:00,1.371849746,0.641091877,5.462258394,12.14547444,13.88579747,0.01585233
12/09/2010 14:00,1.879876297,1.218438075,6.56426277,13.13755706,12.75240743,0.4540551
12/09/2010 15:00,1.545983787,0.657891884,7.23581075,13.20344962,9.824308897,0.406757246
12/09/2010 16:00,0.146945453,1.182715203,7.051496741,11.1799776,4.229820631,2.812934495
12/09/2010 17:00,0.41465979,0.559662029,6.150743363,8.710438431,1.823375118,3.746412922
12/09/2010 18:00,1.197615819,0.057594074,7.143760621,7.746571502,5.108069355,2.216469659
12/09/2010 19:00,1.884867349,0.567727351,7.880336087,6.159445932,5.986090845,1.810849517
12/09/2010 20:00,1.919627826,1.478698619,7.321988944,2.951661068,7.603610638,2.882426459
12/09/2010 21:00,0.05214383,1.427444165,4.216751163,3.139367578,11.13295556,4.503302687
12/09/2010 22:00,0.93452878,0.431993549,2.145520719,9.276335835,12.83331066,2.195678845
12/09/2010 23:00,1.23363198,0.464019752,0.42803524,13.07927825,13.78604722,1.331843881
13/09/2010 0:00,1.120717698,0.491962902,3.851034935,14.56433784,13.95251737,0.730002423
13/09/2010 1:00,1.511529774,0.781199336,7.604448742,15.31898866,12.75114397,10.95474578
13/09/2010 2:00,1.5357064,0.678508759,11.71182593,15.88819757,10.90048822,10.46852374
13/09/2010 3:00,1.323018487,0.569074933,15.25025442,16.29672107,10.53926222,10.25633392
13/09/2010 4:00,1.647845176,1.0766715,16.04272353,15.76362974,9.780563648,9.413290627
13/09/2010 5:00,1.457816041,0.977870791,15.39951974,14.33051532,7.163686114,9.356066466
13/09/2010 6:00,1.761648504,0.445917502,13.33404338,11.09205994,2.031186272,9.354175335
13/09/2010 7:00,3.070081178,0.799345483,8.320698275,4.290443839,3.880726207,7.400278774
13/09/2010 8:00,1.075487722,1.380693901,4.43497891,0.555352856,8.175396124,8.082170502
13/09/2010 9:00,1.15105616,0.609332471,0.895866976,4.024528855,11.71500388,6.744993024
13/09/2010 10:00,0.140202077,0.35554439,0.606716419,6.48445351,13.12493009,5.784394129
13/09/2010 11:00,0.269026716,0.146727286,2.025893888,9.514173989,13.74653752,4.692745782
13/09/2010 12:00,0.371538232,0.139969166,3.528362187,10.81963952,13.66220088,4.250361451
13/09/2010 13:00,1.196050304,0.593504299,5.126360772,12.12144275,13.30313595,3.591977938
13/09/2010 14:00,1.552353055,0.811296398,6.002678906,12.8926793,11.71271157,2.617438509
13/09/2010 15:00,1.767372875,0.885880128,6.902012048,13.16277643,9.07714061,1.303412527
13/09/2010 16:00,0.068384099,1.060366687,6.84957548,11.33826569,3.999920759,2.766651129
13/09/2010 17:00,0.365039903,0.635711369,6.137471814,9.022559692,2.013685248,3.349906477
13/09/2010 18:00,1.534306146,0.292058838,7.20484483,8.440267324,4.554344319,1.05078286
13/09/2010 19:00,1.751051011,0.246008277,7.988733878,7.329712228,5.208168413,1.239109803
13/09/2010 20:00,2.29738462,0.904027317,7.848888174,4.423518381,6.770057226,2.186839523
13/09/2010 21:00,0.410996975,1.71733307,4.184671424,3.317557084,11.21115353,4.308944413
13/09/2010 22:00,1.161651255,0.176440078,2.258872238,9.262671182,12.66320664,1.219487842
13/09/2010 23:00,0.921905685,0.622266235,0.843745901,13.28098602,13.78503659,0.818484109
14/09/2010 0:00,1.306485088,0.381419468,4.39622046,14.94430209,13.86046184,0.057270202
14/09/2010 1:00,1.534526347,0.386870207,8.032823942,15.46054693,12.61884615,8.439759775
14/09/2010 2:00,1.614867509,0.430394768,11.39320593,15.81387832,10.22579085,8.071792907
14/09/2010 3:00,1.411629852,0.439435142,14.57274815,16.12696881,9.700377377,7.786782786
14/09/2010 4:00,1.540307702,0.826097254,15.7154605,15.78561275,9.444196254,7.036641834
14/09/2010 5:00,1.743908955,1.030197073,15.30946043,14.36902408,6.92691362,6.440097375
14/09/2010 6:00,1.856623264,0.46698504,13.10212388,11.05435402,2.07017745,6.596199618
14/09/2010 7:00,2.978198,0.829597817,8.303751916,4.298352857,3.408559692,4.917212324
14/09/2010 8:00,1.501828292,0.858827022,3.83189842,0.701936217,8.006250002,5.475002549
14/09/2010 9:00,1.895300664,0.290599796,0.472740287,4.67209674,12.17741184,4.577901417
14/09/2010 10:00,0.385887904,0.605548855,1.019176906,5.965993633,12.77151782,6.002102729
14/09/2010 11:00,0.33150373,0.025192357,2.491346999,8.960875131,13.33878528,3.990991344
14/09/2010 12:00,0.266767655,0.500808035,4.042745408,10.31690019,13.17338513,4.197866797
14/09/2010 13:00,1.099115786,0.431964737,5.413061171,11.4970973,12.95782202,3.237182377
14/09/2010 14:00,1.683904622,1.011062917,5.962224294,12.45420642,11.99658007,2.319551309
14/09/2010 15:00,1.438691757,0.493073076,6.270552088,12.60332282,9.302705594,2.2546782
14/09/2010 16:00,0.00725617,0.841523109,6.473642115,10.86403671,3.803040837,3.605708117
14/09/2010 17:00,0.767162951,1.147103405,5.714511173,8.524622185,3.074377933,4.456250664
14/09/2010 18:00,1.58029441,0.174554728,7.216638974,8.086727947,4.886806429,0.81431744
14/09/2010 19:00,2.103464587,0.288782879,8.223007736,6.982504849,5.277938842,0.546030566
14/09/2010 20:00,1.166842147,1.033889523,7.668708448,3.20939804,6.976205366,1.815018463
14/09/2010 21:00,0.976724296,1.46581601,4.282892098,4.349759033,11.0244571,3.51075818
14/09/2010 22:00,0.576368183,0.302800988,2.205066563,9.514778655,12.73593474,0.779237548
14/09/2010 23:00,0.799921716,0.497568801,0.923365383,12.92118748,13.84135588,0.264501031
15/09/2010 0:00,1.526716613,0.247785824,4.570790229,14.50436939,13.65664465,0.370973961
15/09/2010 1:00,1.346203908,0.204681872,8.563714417,15.4500036,12.4814911,6.65635075
15/09/2010 2:00,1.569550885,0.121735276,12.15674242,15.98231654,10.08789786,5.913430146
15/09/2010 3:00,1.541596149,0.348660225,15.05247523,16.19119399,9.541318009,5.413677943
15/09/2010 4:00,1.455105968,0.581810991,16.20220727,16.02340407,9.460016146,5.028307774
15/09/2010 5:00,1.811082101,1.003053153,15.44071199,14.60464884,7.047268445,4.204924429
15/09/2010 6:00,2.100314521,0.742514784,13.1986358,11.03132896,2.172754028,3.901299072
15/09/2010 7:00,3.037714435,0.965076943,8.448135691,4.006869668,3.537790769,2.255962064
15/09/2010 8:00,1.619555333,0.629182341,4.013808229,0.91907359,8.131108325,2.74778339
15/09/2010 9:00,1.556331253,0.176779972,0.001107402,4.564491829,12.08714255,3.211292895
15/09/2010 10:00,0.257607597,0.076993361,1.178330827,6.445779522,13.21152337,3.945265031
15/09/2010 11:00,0.609842938,0.025246842,2.735894182,9.610638122,13.76500146,3.19072081
15/09/2010 12:00,0.565524819,0.359850642,4.56975614,10.80005886,13.58032574,2.947402901
15/09/2010 13:00,1.422973371,0.461795618,5.921949916,12.0463166,13.29431362,1.614228358
15/09/2010 14:00,2.038897629,0.796046198,6.374681377,12.84739491,12.5159424,0.204320952
15/09/2010 15:00,1.483825336,0.062208848,6.615503921,12.79706809,9.693634546,0.480179229
15/09/2010 16:00,0.072025576,1.713413937,6.315750945,10.66753962,3.892797993,2.062961728
15/09/2010 17:00,0.043576472,1.207958516,5.890073318,8.605552132,2.498169378,1.90802958
15/09/2010 18:00,1.639985593,0.578236217,6.966402835,8.036880146,4.654883605,0.091912026
15/09/2010 19:00,2.446646245,0.872255877,7.549546786,6.900230356,5.603877903,0.107455962
15/09/2010 20:00,2.219897511,0.815881794,7.331044142,3.720729338,7.207984652,1.065972614
15/09/2010 21:00,0.450277489,1.40412782,3.825345358,3.471952939,11.42599321,3.2063574
15/09/2010 22:00,0.999455765,0.188736601,1.870328139,9.584900453,12.92063291,0.365114767
15/09/2010 23:00,1.148918257,0.464041246,1.078609843,13.26469409,13.86352495,0.042183571
16/09/2010 0:00,1.447014789,0.295555437,4.532395374,14.8737289,14.01602634,0.457582366
16/09/2010 1:00,1.612108093,0.033644559,8.476188268,15.66383459,12.8681796,5.504919241
16/09/2010 2:00,1.728281477,0.10324183,11.66793724,15.95932212,10.46659571,5.082314029
16/09/2010 3:00,1.54323495,0.151937225,14.97688983,16.1024051,10.04374393,4.934936715
16/09/2010 4:00,1.580394146,0.534580514,16.00863757,15.70757783,9.803659227,4.499199175
16/09/2010 5:00,1.818212786,1.034304084,15.29988545,14.268608,7.250906566,3.831048092
16/09/2010 6:00,1.354259752,0.140196585,13.72732768,11.47376409,2.613953494,4.182549686
16/09/2010 7:00,2.901639161,1.256059765,8.897690115,4.123890734,2.999827911,1.651795005
16/09/2010 8:00,1.105947026,0.718977903,4.671054691,0.578003236,7.444223125,1.959006937
16/09/2010 9:00,1.558842762,0.0410337,0.486067786,4.012468801,11.44839515,1.309144893
16/09/2010 10:00,0.731840188,0.91242789,1.384313482,6.655075564,13.21876218,1.930161358
16/09/2010 11:00,0.414079473,0.276071451,2.48786021,9.456428662,13.5565439,2.223915594
16/09/2010 12:00,0.271442244,0.674768709,3.872996284,10.48004352,13.25761611,2.096259209
16/09/2010 13:00,1.268271877,0.245272524,5.417749714,11.4929289,13.0432187,0.602855401
16/09/2010 14:00,2.34657279,1.163948052,6.558896121,12.65509387,13.07988894,0.553444576
16/09/2010 15:00,2.218532666,0.59029257,7.548129587,13.21958726,12.38347657,0.212271407
16/09/2010 16:00,0.148591493,1.896005853,7.496739334,11.22997624,9.311921798,2.143065553
16/09/2010 17:00,1.024122127,2.571651359,5.786598612,8.083124696,3.83062881,3.184786767
16/09/2010 18:00,1.618531732,0.942122846,6.470294665,7.490178655,2.145609215,0.189968302
16/09/2010 19:00,0.673290824,1.952188565,6.427733709,6.203196482,2.612610996,0.12917359
16/09/2010 20:00,0.648025411,1.367357577,5.855302086,3.921884568,3.418388996,0.178610555
16/09/2010 21:00,0.148451247,0.536110117,3.358366743,0.388888258,5.546383989,1.167217671
16/09/2010 22:00,0.985657333,0.045461441,1.547085592,4.167965002,6.378904988,0.156860416
16/09/2010 23:00,1.302770807,0.163640657,1.576637535,9.284042428,7.114752194,0.510867728
17/09/2010 0:00,1.490489528,0.220760452,5.728003223,11.33421594,7.766383651,0.710311481
17/09/2010 1:00,1.590300929,0.173415196,9.206697108,11.61465651,7.344887075,4.959207688
17/09/2010 2:00,1.594780741,0.117334016,11.76556761,11.05945346,6.985050132,4.64722316
17/09/2010 3:00,1.658896333,0.183798654,12.76721635,10.06013818,7.946031796,4.148936426
17/09/2010 4:00,1.601804936,0.450424416,13.83190918,9.741479449,8.529307855,3.934495429
17/09/2010 5:00,1.489511735,0.494578357,13.18425068,9.412784052,6.854869755,3.607196611
17/09/2010 6:00,0.866210684,0.350678475,11.41006505,8.036988112,3.459185526,3.777259914
17/09/2010 7:00,1.046415733,0.395148147,8.625874162,5.665279455,0.487657781,2.916845692
17/09/2010 8:00,1.940082844,0.079053033,4.392305129,2.918469777,3.729642713,1.034453568
17/09/2010 9:00,0.687320276,1.613746094,1.839060937,0.80711303,6.813212435,0.459274756
17/09/2010 10:00,0.708574319,0.242642369,1.027887097,1.19713843,8.306945023,0.314851345
17/09/2010 11:00,1.169251429,0.760962996,0.274846285,4.082708667,8.5820631,0.207741321
17/09/2010 12:00,1.085035403,1.556384141,0.188986281,4.58157972,7.929366228,0.515329096
17/09/2010 13:00,0.146448937,0.680986227,0.307892932,5.21514465,7.63190131,0.31900057
17/09/2010 14:00,0.809155855,0.201342041,0.008962419,5.783295574,7.221427738,0.794435356
17/09/2010 15:00,1.26578956,0.517012075,0.578542914,6.366599594,5.907099258,0.54543221
17/09/2010 16:00,0.847336183,0.603090515,2.301471725,6.353539979,4.810660912,0.754900967
17/09/2010 17:00,0.954131351,0.895472365,3.508216005,6.287063889,3.179590369,0.670387957
17/09/2010 18:00,1.436839421,0.035984703,5.440943961,7.548550869,1.595937694,2.263392647
17/09/2010 19:00,1.8770455,1.021470626,6.449890861,8.293222733,0.482131569,1.63912348
17/09/2010 20:00,1.382170342,0.699241038,6.645343932,7.88204884,0.31089246,0.572106061
17/09/2010 21:00,0.016966034,0.702224972,4.480699146,4.742342793,2.565385088,0.959081417
17/09/2010 22:00,1.259764026,0.192116968,3.609427614,2.029826632,3.353067239,0.605962486
17/09/2010 23:00,1.031669823,0.547458689,2.112812833,2.128245488,4.928686193,0.192976325
