Tmestamp,Predicted ANN load,Target Load,Proposed LSTM Load,LSTM_MODEL_1_Load,LSTM_MODEL_2_Load,LSTM_MODEL_3_Load,CNN_LSTM_MODEL_Load
12/7/2010 00:00,49783.22,50311.53712,50937.01,52197.465,57272.04,56668.52,50620.414
12/7/2010 01:00,49390.03,49769.29091,49912.418,53630.14,57291.74,55901.055,46270.465
12/7/2010 02:00,48826.938,49541.28547,49348.836,55151.785,57266.195,54614.836,45952.645
12/7/2010 03:00,48683.57,49418.09214,49204,56542.152,57316.098,54100,46069.777
12/7/2010 04:00,48719.16,49508.23837,49383.17,57158.664,57298.33,54031.324,46289.594
12/7/2010 05:00,49175.832,49954.66754,50048.44,57335.992,57078.082,53232.77,47345.48
12/7/2010 06:00,50126.797,50721.20384,51423.742,57257.28,56440.1,51689.188,49438.85
12/7/2010 07:00,51553.246,53023.55034,52978.934,57093.445,55248.22,50815.28,54285.637
12/7/2010 08:00,54319.36,54689.00688,55772.215,56953.27,54620.727,50255.484,60981.1
12/7/2010 09:00,55854.81,56624.70656,56597.695,56806.36,54490.805,49890.996,64972.57
12/7/2010 10:00,56932.273,57096.94767,56912.547,56568.543,53844.76,49601.156,64640.875
12/7/2010 11:00,56973.945,57125.30169,57140.805,55983.67,52275.3,49454.15,60362.54
12/7/2010 12:00,56729.438,57007.97471,56911.875,55056.062,51248.367,49431.484,58612.555
12/7/2010 13:00,56440.844,57076.02436,56512.47,54370.35,50495.984,49708.453,57746.29
12/7/2010 14:00,56226.438,57224.83408,56435.395,54066.625,50091.285,50515.37,57104.43
12/7/2010 15:00,56073.12,57137.62102,56523.832,53551.777,49672.56,51872.957,56592.21
12/7/2010 16:00,55756.84,55963.17792,56420.58,52387.33,49537.61,53694.453,56043.145
12/7/2010 17:00,54699.89,54597.10074,54768.668,51452.133,49554.566,55762.94,54756.42
12/7/2010 18:00,53660.59,54593.38538,53984.57,50969.855,49993.434,56793.035,53436.465
12/7/2010 19:00,53536.926,54484.46683,54221,50114.156,50906.92,57123.08,53744.215
12/7/2010 20:00,53177.543,53944.17607,53951.246,49573.418,52339.535,57223.42,54199.98
12/7/2010 21:00,52489.777,52026.85762,52457.062,49605.53,54569.668,57249.777,53559.215
12/7/2010 22:00,50932.207,51297.27932,51198.746,49959.555,56292.188,57282.97,51639.766
12/7/2010 23:00,49979.93,50640.05267,50781.215,50765.395,57092.258,57241.434,51356.598
12/8/2010 00:00,49381.332,50246.61619,50395.816,52078.117,57317.78,56893.973,50818.543
12/8/2010 01:00,49298.156,49908.51893,49789.1,53494.984,57374.863,55929.043,47232.37
12/8/2010 02:00,48953.516,49653.72383,49492.69,54769.184,57382.51,54349.805,47156.59
12/8/2010 03:00,48780.88,49445.46843,49272.6,56485.918,57413.273,54015.848,47133.64
12/8/2010 04:00,48726.977,49514.8869,49273.516,57125.49,57428.094,54073.594,47272.59
12/8/2010 05:00,49150.76,49957.01408,49866.65,57341.633,57266.01,53420.977,48007.95
12/8/2010 06:00,50089.926,50567.50549,51298.07,57211.68,56663.074,51894.39,49360.445
12/8/2010 07:00,51298.777,53106.8525,52663.508,57053,55357.355,50992.117,52295.36
12/8/2010 08:00,54536.484,54894.52464,55737.727,56843.246,54663.32,50365.63,58124.023
12/8/2010 09:00,55997.164,56791.89751,56666.492,56767.42,54508.016,50010.973,62730.332
12/8/2010 10:00,57042.03,57130.19031,57047.477,56549.35,53819.04,49677.996,63619.496
12/8/2010 11:00,56977.074,57199.99987,57201.223,55932.582,52243.58,49503.016,59490.15
12/8/2010 12:00,56706.45,57024.40048,57096.98,54746.766,51467.312,49437.707,58147.453
12/8/2010 13:00,56324.938,57358.58684,56676.34,53999.266,51276.035,49684.17,57355.875
12/8/2010 14:00,56332.31,57518.93372,56881.582,53820.86,50351.617,50398.336,57195.58
12/8/2010 15:00,56244.59,57225.81181,56931.062,53388.49,49805.77,51807.79,56819.445
12/8/2010 16:00,55777.375,55618.43213,56659.418,52242.59,49643.707,53832.12,56135.668
12/8/2010 17:00,54397.67,54274.64708,54764.617,51281.344,49691.555,55881.914,54290.863
12/8/2010 18:00,53394.883,54459.24153,54077.61,50530.473,50166.797,56883.336,52811.77
12/8/2010 19:00,53341.406,54427.75879,54408.633,50067.58,51085.867,57171.26,53274.203
12/8/2010 20:00,52924.758,53916.60423,53949.31,49593.06,52476.727,57246.51,53722.016
12/8/2010 21:00,52314.324,52164.32573,52325.586,49521.203,54416.176,57243.5,53117.4
12/8/2010 22:00,50841.62,51200.28902,51254.906,49677.766,56327.934,57172.727,51534.543
12/8/2010 23:00,49899.582,50484.20333,50678.97,50313.113,57173.645,56821.617,51393.96
12/9/2010 00:00,49176.418,50142.39072,50236.97,51488.426,57361.56,56436.54,51104.754
12/9/2010 01:00,49171.734,49893.65751,49685.61,53036.92,57369.766,55481.1,48028.03
12/9/2010 02:00,48922.332,49679.14468,49503.043,54665.75,57318.156,54131.223,48018.332
12/9/2010 03:00,48789.95,49554.97362,49302.527,56492.96,57122.355,53996.27,48031.145
12/9/2010 04:00,48826.25,49646.09758,49339.89,57166.35,56805.71,54082.13,48182.16
12/9/2010 05:00,49290.945,50184.43289,49920.152,57330.543,56678.953,53438.43,48707.977
12/9/2010 06:00,50384,50924.9617,51460.223,57118.977,56096.273,51870.883,49699.094
12/9/2010 07:00,51756.195,53479.36567,52916.484,56821.574,54762.406,51033.89,51937.25
12/9/2010 08:00,54843.45,55445.76592,55898.62,56409.53,54268.195,50889.94,56905.727
12/9/2010 09:00,56340.93,57017.9475,56927.29,56227.812,54348.195,50133.883,62033.613
12/9/2010 10:00,57102.58,56881.65265,57303.223,55977.164,53753.26,49697.94,62527.89
12/9/2010 11:00,56801.57,56723.65232,56957.184,55246.47,52156.39,49504.12,58055.29
12/9/2010 12:00,56464.547,56225.20818,56589.297,54092.496,51318.55,49423.14,56581.61
12/9/2010 13:00,55812.68,56346.05497,55772.65,53510.766,50678.785,49498.84,55413.332
12/9/2010 14:00,55684.83,56766.67221,55689.2,53472.555,50261.324,49611.848,55283.688
12/9/2010 15:00,55644.92,56678.09034,56227.324,53075.734,49905.035,49727.117,55502.996
12/9/2010 16:00,55286.945,55349.1667,56139.926,51845.023,49715.094,50336.54,55149.082
12/9/2010 17:00,54191.43,54060.91642,54836.445,50891.305,49638.125,51153,53520.62
12/9/2010 18:00,53197.52,54438.12268,54157.945,50233.117,49869.36,53005.96,52158.22
12/9/2010 19:00,53263.66,54079.10211,54529.105,49834.207,50339.652,53287.27,52824.117
12/9/2010 20:00,52831.008,52344.42265,53746.62,49390.43,50765.066,52961.543,52856.242
12/9/2010 21:00,51469.17,51008.06831,51176.188,49304.832,51772.65,52728.797,51303.01
12/9/2010 22:00,50209.637,50515.09943,50383.49,49411.004,52551.79,52668.42,50458.273
12/9/2010 23:00,49675.938,49996.90526,50136.406,49884.664,53995.73,52735.75,50946.695
12/10/2010 00:00,49061.11,49660.37236,49755.203,50834.008,54527.23,52748.902,51050.812
12/10/2010 01:00,48702.586,49397.36437,49097.598,52060.87,54280.133,52445.816,48515.547
12/10/2010 02:00,48447.6,49176.78964,48925.81,53592.65,53910.33,52163.367,48518.336
12/10/2010 03:00,48282.426,49027.78437,48746.152,54125.17,53607.332,52661.42,48589.242
12/10/2010 04:00,48276.105,48961.29908,48695.344,54457.195,53541.47,53044.582,48713.22
12/10/2010 05:00,48419.9,49080.77706,48863.266,54333.02,53619.746,52655.945,48922.73
12/10/2010 06:00,48922.926,49277.29976,49414.97,53568.84,53196.996,51321.21,49589.31
12/10/2010 07:00,49402.156,49951.73437,50113.316,53043.77,52712.56,50589.656,50508.203
12/10/2010 08:00,50772.957,51047.76394,51590.297,52659.016,53123.28,50022.473,52362.293
12/10/2010 09:00,52201.562,52231.98429,52863.266,52760.805,53487.39,49663.945,54986.28
12/10/2010 10:00,53314.117,52531.1681,52445.113,52742.152,53050.062,49336.844,55431.574
12/10/2010 11:00,53361.7,52756.24037,52555.266,52282.906,51602.227,49086.797,52719.418
12/10/2010 12:00,53352.67,52149.26877,52704.984,52039.96,50651.19,48886.65,51754.473
12/10/2010 13:00,52645.68,51882.34988,52047.72,52512.4,50008.17,48810.047,50840.746
12/10/2010 14:00,52231.61,51841.08989,51789.875,52773.715,49676.52,49018.92,50466.51
12/10/2010 15:00,51997.562,51751.13921,51797.26,52007.64,49252.152,49252.38,50327.055
12/10/2010 16:00,51740.2,51758.17883,51813.504,50981.156,49104.547,49725.82,50211.06
12/10/2010 17:00,51657.125,51659.03752,51969.27,50262.516,48979.062,50424.914,50032.824
12/10/2010 18:00,51479.566,52308.44238,52072.39,49689.164,48840.34,51301.31,49846.344
12/10/2010 19:00,51748.312,52447.47485,52879.04,49342.562,48740.7,52224.062,50515.047
12/10/2010 20:00,51557.656,51922.24106,52455.723,48779.94,48747.066,52211.87,50935.53
12/10/2010 21:00,50903.848,50812.52334,50961.523,48662.363,49283.72,52025.113,50671.027
12/10/2010 22:00,49912.07,50272.62367,50302.52,48699.05,50184.5,52095.797,50124.45
12/10/2010 23:00,49250.715,49861.78368,49977.973,48853.285,51000.926,52184.137,50370.41
12/11/2010 00:00,48826.957,49596.6247,49645.527,49297.055,51402.12,52097.977,50817.91
12/11/2010 01:00,48553.742,49242.10166,49020.305,49846.605,51322.984,51573.875,49163.727
12/11/2010 02:00,48242.168,49025.63338,48705.49,50486.137,51205.92,51289.348,48810.176
12/11/2010 03:00,48102.242,48814.8359,48529.59,51143.574,51334.152,51875.527,48623.715
12/11/2010 04:00,47937.027,48776.90017,48431.016,51793.297,51651.492,52313.58,48444.01
12/11/2010 05:00,48110.688,48972.64069,48585.29,52614.375,51961.836,51915.836,48518.215
12/11/2010 06:00,48470.496,48850.81617,49175.656,52548.223,51938.492,50649.367,48829.54
12/11/2010 07:00,48587.97,49019.37594,49257.836,52036.695,52101.88,49885.1,49075.797
12/11/2010 08:00,49069.156,49697.91699,49693.4,51702.605,52980.367,49384.566,49542.633
12/11/2010 09:00,50091.06,51081.20213,51113.934,51515.387,52841.08,49097.934,50722.062
12/11/2010 10:00,51738.234,51406.39342,51630.805,51360.277,51413.785,48895.43,51984.883
12/11/2010 11:00,51956.582,51485.78468,51259.66,51188.89,50247.723,48744.83,51918.11
12/11/2010 12:00,51743.387,51436.89844,51351.22,51096.586,49763.223,48768.008,51792.04
12/11/2010 13:00,51547.496,51360.44035,51367.19,51371.48,49321.836,49110.684,51641.77
12/11/2010 14:00,51307.5,51387.6211,51415.875,51593.562,49109.242,50087.973,51496.848
12/11/2010 15:00,51296.23,51381.16812,51491.14,51157.203,48491.33,51314.89,51490.023
12/11/2010 16:00,51273.9,51302.55904,51560.18,50275.68,48791.87,53014.434,51502.473
12/11/2010 17:00,51142.977,51250.15299,51593.07,49581.008,48987.586,54647.805,51529.504
12/11/2010 18:00,50936.613,51886.45633,51417.773,49117.887,49365.832,55407.055,51599.383
12/11/2010 19:00,51225.625,51908.74845,52165.105,48841.65,50262.645,55641.836,52249.496
12/11/2010 20:00,50881.305,51514.52979,52119.83,48649.105,51656.33,55674.44,52269.44
12/11/2010 21:00,50370.938,50440.5968,50412.305,48543.973,53305.656,55306.934,51816.89
12/11/2010 22:00,49529.605,49777.11271,49797.637,48519.12,55194.64,54833.17,50864.516
12/11/2010 23:00,48919.18,49074.32408,49288.21,48688.297,56183.906,54464.63,50200.43
12/12/2010 00:00,48460.027,48819.92007,48738.516,49090.297,56586.793,54023.82,49651.42
12/12/2010 01:00,48031.555,48647.25386,48228.793,49650.91,56791.996,53469.777,43761.367
12/12/2010 02:00,47880.11,48526.9937,48264.074,50934.004,56661.492,52965.227,43684.984
12/12/2010 03:00,47837.914,48451.70888,48245.406,53981.625,56483.047,53399.504,43628.723
12/12/2010 04:00,47977.26,48588.00373,48238.51,55876.3,56167.754,53147.83,44001.7
12/12/2010 05:00,48243.06,48960.12581,48536.957,56289.46,55578.324,51792.742,43948.4
12/12/2010 06:00,48961.26,49658.02582,49387.17,56065.098,54675.69,50472.06,44869.03
12/12/2010 07:00,50373.77,51846.56515,51019.645,55719.81,53376.633,49874.832,48807.043
12/12/2010 08:00,53428.605,53499.31126,54446.305,55262.145,53043.188,49421.477,55973.258
12/12/2010 09:00,54963.45,54781.3041,55842.266,54893.64,52898.008,49111.54,61751.266
12/12/2010 10:00,55722.836,55162.22571,55447.05,54537.344,52171.598,48823.008,62126.992
12/12/2010 11:00,55686.574,55233.01299,55373.82,54084.215,50968.883,48645.594,58326.41
12/12/2010 12:00,55399.477,55031.79721,55124.598,53464.434,50235.195,48631.85,56557.324
12/12/2010 13:00,54882.137,55104.93103,54586.04,52996.867,49690.055,48928.227,55456.74
12/12/2010 14:00,54696.67,55172.00296,54271.844,52603.098,49310.016,49783.52,55048.79
12/12/2010 15:00,54580.664,55031.60167,54104.43,51981.363,49107.63,51244.2,54785.156
12/12/2010 16:00,54273.305,53773.66086,53892.617,50952.625,49114.05,52952.09,54309.758
12/12/2010 17:00,53282.98,52625.61632,53493.77,50170.773,49337.414,54648.688,52836.617
12/12/2010 18:00,52372.547,52730.62397,52634.613,49480.297,49906.758,55877.266,51680.062
12/12/2010 19:00,52339.89,52682.51991,52981.418,49113.305,50852.19,56373.523,51863.13
12/12/2010 20:00,52119.41,52110.35532,52756.043,48775.816,51890.62,56620.78,52096.78
12/12/2010 21:00,51352.22,50892.69678,50880.926,48676.895,53176.332,56428.258,51601.676
12/12/2010 22:00,50265.3,50240.35875,50159.125,48754.895,54881.73,56165.36,50678.51
12/12/2010 23:00,49566.105,49667.60752,49757.31,49170.023,56226.79,56083.78,50609.484
13/12/2010 0:00,48970.22,49300.9607,49239.54,49992.36,56548.438,55507.51,49869.94
13/12/2010 1:00,48435.75,49097.59393,48729.117,51501.508,56702.07,54631.91,43853.43
13/12/2010 2:00,48226.15,48898.52915,48691.086,53600.27,56726.957,53470.375,43731.414
13/12/2010 3:00,48095.305,48832.63049,48606.785,55747.79,56544.168,53253.8,43625.152
13/12/2010 4:00,48171.504,48871.54394,48620.1,56386.203,56387.19,53022.902,43799.82
13/12/2010 5:00,48423.94,49281.79729,48875.375,56449.305,55775.406,52117.383,44015.42
13/12/2010 6:00,49181.938,49834.21184,49887.43,56274.9,54832.45,50848.047,44883.33
13/12/2010 7:00,50234.184,52154.54849,51462.383,55890.777,53617.98,50133.32,47906.574
13/12/2010 8:00,53413.39,53785.78465,54916.758,55647.34,53192.863,49692.35,55226.25
13/12/2010 9:00,55010.04,55111.38402,56066.516,55838.59,52920.324,49406.418,61517.8
13/12/2010 10:00,55894.76,55542.16959,55675.52,55701.375,52223.348,49056.008,61871.96
13/12/2010 11:00,55905.055,55426.9936,55717.6,55071.07,51022.23,48857.06,58342.387
13/12/2010 12:00,55404.836,55212.08968,55438.137,54133.57,50166.145,48776.594,56060.465
13/12/2010 13:00,54804.617,56089.10888,54927.65,53488.1,49542.953,49036.22,54874.977
13/12/2010 14:00,55314.508,55737.51902,55270.188,53138.434,49279,49888.234,55452.75
13/12/2010 15:00,54819.105,55662.62529,54691.484,52497.64,48995.633,51217.06,54992.805
13/12/2010 16:00,54473.984,54449.07319,54554.92,51410.06,48970.703,52889.26,54739.18
13/12/2010 17:00,53368.82,53383.15755,53924.715,50517.93,49079.773,54569.492,53404.31
13/12/2010 18:00,52372.695,53733.57414,53712.797,49841.1,49531.14,55922.91,52288.82
13/12/2010 19:00,52384.434,53757.23508,54114.355,49428.5,50571.72,56416.836,52807.555
13/12/2010 20:00,52070.305,53023.15925,53542.12,48944.414,52272.562,56694.06,53113.11
13/12/2010 21:00,51285.64,51282.22236,51747.938,48852.754,54357.797,56850.2,52386.844
13/12/2010 22:00,49983.49,50240.1632,50538.523,48951.598,55538.91,56917.113,50705.35
13/12/2010 23:00,49192.92,49650.59511,49868.97,49303.234,56331.438,56894.82,50085.438
14/12/2010 0:00,48706.625,49348.86922,49305.477,49985.855,56710.242,56589.84,49769.223
14/12/2010 1:00,48409.5,49148.63117,48901.168,51132.332,56846.594,55705.27,44896.742
14/12/2010 2:00,48245.223,49028.37101,48796.934,52915.34,56857.6,54336.76,44820.273
14/12/2010 3:00,48219.754,48980.46249,48727.496,55201.145,56924.344,53651.21,44804.89
14/12/2010 4:00,48329.75,49031.10864,48732.273,56017.867,56985.598,53000.63,44898.797
14/12/2010 5:00,48637.945,49457.59222,48991.21,56398.523,56821.57,52062.285,45101.72
14/12/2010 6:00,49498.348,50126.35603,50076.65,56284.6,56104.594,50938.707,45899.94
14/12/2010 7:00,50936.73,52381.38065,51724.996,56124.406,54733.453,50248.125,48874.234
14/12/2010 8:00,53926.137,54200.14444,54961.523,56076.867,54033.2,49722.074,54687.39
14/12/2010 9:00,55460.13,56180.03729,56303.54,55920.83,53676.816,49451.418,60727.047
14/12/2010 10:00,56610.14,56792.67969,56552.344,55711.406,52859.047,49165.43,62195.555
14/12/2010 11:00,56722.465,56787.39998,57039.734,55046.867,51586.81,49040.98,58728.945
14/12/2010 12:00,56428.83,56673.00617,56859.164,54033.074,50731.53,49077.633,57053.45
14/12/2010 13:00,56028.117,56845.08574,56442.812,53556.266,50130.258,49516.91,56209.445
14/12/2010 14:00,55895.39,56938.16515,56434.94,53415.15,49774.15,50624.242,56105.418
14/12/2010 15:00,55712.67,56852.32091,56380.645,52897.555,49358.332,52418.57,56184.094
14/12/2010 16:00,55260.246,55447.13473,56259.734,51653.36,49266.625,54395.92,56003.03
14/12/2010 17:00,54068.938,54173.35478,54639.574,50561.688,49353.97,55697.617,54689.043
14/12/2010 18:00,53112.285,54218.52567,54230.21,49905.7,49806.434,56451.38,53426.17
14/12/2010 19:00,52996.273,54106.08731,54390.062,49536.816,50929.3,56715.227,53507.56
14/12/2010 20:00,52615.176,53555.82376,53642.96,49105.016,52563.438,56831.703,53514.523
14/12/2010 21:00,52027.08,51543.66599,52219.996,49047.645,54778.6,56855.266,52745.75
14/12/2010 22:00,50464.8,50719.63948,50797.02,49149.58,55847.33,56845.246,51050.184
14/12/2010 23:00,49637.863,50106.80153,50292.816,49536.953,56503.582,56690.36,50839.49
15/12/2010 0:00,49109.26,49769.682,49850.344,50358.758,56783.332,56207.47,50369.066
15/12/2010 1:00,48808.49,49561.81769,49565.203,51691.47,56800.742,55193.97,45830.543
15/12/2010 2:00,48605.773,49387.39158,49381.383,53468.95,56857.266,53917.312,45775.76
15/12/2010 3:00,48509.996,49292.55227,49197.766,55415.14,56970.69,53571.562,45763.61
15/12/2010 4:00,48563.176,49412.03024,49114.03,56117.523,56813.32,53217.9,45859.105
15/12/2010 5:00,49013.688,49727.05319,49455.617,56614.668,56471.54,52308.316,46422.445
15/12/2010 6:00,49759.797,50454.67604,50500.13,56473.57,55570.562,51079.676,47145.805
15/12/2010 7:00,51122.344,52523.93294,52194.47,56110.86,54313.17,50394.36,49154.258
15/12/2010 8:00,53742.094,54038.81984,55041.4,55718.36,54167.906,49924.67,53044.83
15/12/2010 9:00,55202.133,56008.34881,56031.758,55584.855,54240.027,49606.758,58485.203
15/12/2010 10:00,56559.39,56452.62698,56282.57,55339.742,53520.04,49321.613,61306.438
15/12/2010 11:00,56640.285,56388.09714,56478.656,54653.56,51896.527,49173.145,58887.13
15/12/2010 12:00,56361.086,56086.17571,56217.95,53629.61,50787.56,49186.695,57356.83
15/12/2010 13:00,55896.043,56225.40373,55668.87,53212.277,50214.293,49521.785,56353.97
15/12/2010 14:00,55652.266,56279.17859,55636.48,53214.87,49878.195,50440.883,55919.88
15/12/2010 15:00,55331.836,56105.33911,55595.957,52864.51,49482.684,51946.832,55554.973
15/12/2010 16:00,54880.28,54864.41072,55443.066,51605.504,49372.918,54042.438,55148.65
15/12/2010 17:00,53831.742,53724.97016,54539.09,50634.35,49348.027,55500.734,53793.07
15/12/2010 18:00,52883.344,53983.08952,54148.766,49992.547,49561.926,56360.01,52573.664
15/12/2010 19:00,52774.08,54015.74553,54395.062,49612.785,50225.934,56777.207,53059.04
15/12/2010 20:00,52478.7,53339.15993,53463.215,49194.207,51406.547,56919.684,53264.207
15/12/2010 21:00,51625.84,51423.21029,51960.87,49140.562,53467.484,57033.023,52400.85
15/12/2010 22:00,50190.52,50629.2977,50691.69,49257.305,55476.14,57188.69,50780
15/12/2010 23:00,49532.797,49917.90509,50201.395,49712.47,56706.727,56824.81,50658.99
16/12/2010 0:00,48876.785,49585.08754,49606.14,50613.53,57077.266,56308.21,50271.168
16/12/2010 1:00,48608.055,49368.22817,49483.453,51999.094,57135.953,55149.926,46664.215
16/12/2010 2:00,48402.367,49133.96529,49303.1,53794.395,57128.78,53765.54,46653.668
16/12/2010 3:00,48270.47,49024.06902,49070.04,55917.8,56966.32,53765.59,46923.176
16/12/2010 4:00,48321.082,49127.51231,48956.29,56700.797,56777.234,53838.535,47033.242
16/12/2010 5:00,48672.332,49606.98858,49200.83,56999.887,56567.99,53059.344,47267.445
16/12/2010 6:00,49723.35,50402.07444,50295.2,56899.316,55811.742,51554.414,48126.418
16/12/2010 7:00,51191.78,52634.41585,52012,56660.688,54485.773,50616.707,49709.395
16/12/2010 8:00,54166.74,54546.84568,55013.242,56338.96,54133.76,50115.52,53320.42
16/12/2010 9:00,55714.92,56511.09493,56352.4,56134.31,54221.79,49801.445,58332.645
16/12/2010 10:00,56891.234,57022.83612,56821.08,55919.77,53609.42,49515.477,61520.734
16/12/2010 11:00,56971.49,57016.96978,57199.383,55207.984,51893.867,49323.277,58912.68
16/12/2010 12:00,56669.953,56574.84259,57124.42,54091.094,50910.547,49260.7,57435.477
16/12/2010 13:00,56034.816,56674.96162,56432.312,53565.375,50305.61,49423.04,56317.062
16/12/2010 14:00,55791.902,57055.29659,56349.555,53491.152,49955.418,49972.68,55984.344
16/12/2010 15:00,55807.676,56892.60317,56787.223,53011.375,49636.754,50856.89,56426.58
16/12/2010 16:00,55300.758,55422.88716,56614.105,51725.863,49505.902,51320.594,56603.438
16/12/2010 17:00,53929.465,54141.87204,55126.043,50722,49522.402,52313.54,54991.945
16/12/2010 18:00,52966.207,54328.03086,54490.625,50012.92,49806.637,54957.28,53467.918
16/12/2010 19:00,53012.74,54442.22912,54654.04,49625.312,50448.36,55268.766,53552.418
16/12/2010 20:00,52847.402,53652.22743,53566.664,49246.49,51564.37,54576.766,53655.1
16/12/2010 21:00,52045.33,51692.47571,52111.207,49151.613,52653.684,54058.297,52545.68
16/12/2010 22:00,50530.22,50826.40703,50839.35,49256.438,53769.062,53618.758,50905.168
16/12/2010 23:00,49828.438,50263.82414,50300.49,49717.11,55567.492,53444.71,50859.227
17/12/2010 0:00,49213.31,49870.97429,49921.51,50659.527,56116.95,53310.094,50786.62
17/12/2010 1:00,48887.42,49667.02089,49936.84,52039.32,55747.883,52864.312,47577.74
17/12/2010 2:00,48668.848,49437.64663,49729,53315.555,55379.816,52561.734,47705.996
17/12/2010 3:00,48529.816,49304.28496,49451.168,54402.125,54705.86,53008.496,47735.25
17/12/2010 4:00,48593.82,49332.24789,49288.824,55078.54,54425.434,53269.418,48038.055
17/12/2010 5:00,48906.97,49571.3994,49481.758,55272.8,54238.855,52724.22,48167.965
17/12/2010 6:00,49561.926,49691.07292,50266.79,54220.54,53570.75,51201.953,48479.4
17/12/2010 7:00,50101.312,50372.74269,50866.78,53435.883,53166.156,50408.098,49062.6
17/12/2010 8:00,51272.17,51604.28493,52280.766,52976.69,53617.28,49888.938,50707.49
17/12/2010 9:00,52992.523,53109.19904,53646.5,53049.168,53915.934,49562.46,54259.04
17/12/2010 10:00,54422.457,53177.63978,53753.934,53000.75,53245.367,49231.746,56463.254
17/12/2010 11:00,54099.918,53377.2912,53532.82,52438.023,51622.195,49043.188,53896.86
17/12/2010 12:00,53817.29,52730.42843,53740.887,52221.67,50727.62,48958.07,52877.504
17/12/2010 13:00,52911.223,52447.6704,53087.598,52547.703,50084.96,49051.656,52003.11
17/12/2010 14:00,52473.14,52521.78194,52773.223,52979.227,49762.52,49300.766,51556.688
17/12/2010 15:00,52325.453,52437.30652,52871.32,52705.99,49326.766,49958.055,51528.92
17/12/2010 16:00,52062.414,53027.85233,52874.562,51562.92,49177.773,50174.082,51466.87
17/12/2010 17:00,52360.227,53164.73381,53526.25,50611.055,49081.54,50457.086,52084.54
17/12/2010 18:00,52343.773,53727.12116,53772.016,49996.562,49001.08,51856.594,52199.062
17/12/2010 19:00,52572.434,53742.76475,54243.99,49615.684,48888.68,53354.22,52769.86
17/12/2010 20:00,52279.46,53225.93939,53020.543,49109.28,49033.67,53377.13,52762.79
17/12/2010 21:00,51718.555,51506.70799,51992.227,49013.97,49359.684,53083.11,52071.51
17/12/2010 22:00,50340.54,50652.37201,50767.34,49066.562,50261.832,53021.594,50654.24
17/12/2010 23:00,49505.79,50075.12325,50214.72,49285.984,51744.562,53040.39,50475.973
18/12/2010 0:00,49002.125,49766.55328,49784.04,49627.7,52682.883,52990.258,50502.43
18/12/2010 1:00,48841.527,49488.87942,49643.312,50124.9,52634.82,52563.387,50055.38
18/12/2010 2:00,48455.754,49236.03977,49335.098,50626.65,52359.32,52218.547,49535.88
18/12/2010 3:00,48283.023,49081.95033,49061.25,51266.277,52295.35,52805.676,49213.25
18/12/2010 4:00,48247.637,49089.57658,48937.67,52031.004,52468.887,53131.86,49019.77
18/12/2010 5:00,48390.4,49350.62912,49110.49,53117.62,52655.285,52489.836,48813.1
18/12/2010 6:00,48935.086,49148.82671,49866.56,53172.195,52379.227,51017.848,49031.38
18/12/2010 7:00,48988.84,49362.75291,49885.277,52632.65,52189.5,50202.746,49142.766
18/12/2010 8:00,49504.164,50341.4555,50587.15,52258.797,52962.246,49642.984,49558.18
18/12/2010 9:00,50915.984,52276.373,52457.242,52078.438,53516.234,49319.01,50981.016
18/12/2010 10:00,52733.727,52799.06472,53136.914,51909.516,52918.746,49084.07,52744.22
18/12/2010 11:00,52964.094,52891.1664,53240.71,51954.68,51317.305,48883.46,53178.07
18/12/2010 12:00,52765.93,52851.27522,53226.855,51975.145,50636.188,48840.797,53275.35
18/12/2010 13:00,52429.043,52882.75796,53126.06,52360.527,50085.41,49082.945,53191.242
18/12/2010 14:00,52304.15,52995.78296,53100.38,52768.477,49675.81,49886.855,53190.57
18/12/2010 15:00,52414.844,53077.52076,53188.145,52554.375,48956.61,51257.71,53266.715
18/12/2010 16:00,52474.848,53046.03802,53235.664,51481.863,48970.863,53026.316,53293.504
18/12/2010 17:00,52429.766,53073.60986,53168.246,50417.543,49227.58,55076.25,53189.816
18/12/2010 18:00,52329.734,53757.03954,53297.89,49761.484,49705.72,56422.32,53116.21
18/12/2010 19:00,52866.168,53762.12371,53895.684,49359.95,50640.81,56831.04,53470.94
18/12/2010 20:00,52648.25,53356.95452,53419.86,49211.375,51923.22,56952.71,53270.883
18/12/2010 21:00,52109.008,51556.18087,51782.527,49068.92,53596.562,56926.496,52798.406
18/12/2010 22:00,50503.4,50753.07767,50635.125,49073.543,55483.97,56790.707,51531.086
18/12/2010 23:00,49584.2,50031.71226,50111.895,49278.555,56563.543,56430.023,50909.33
19/12/2010 0:00,48911.477,49709.45415,49570.188,49749.812,56921.76,55717.176,50373.676
19/12/2010 1:00,48790.934,49466.97838,49490.477,50377.715,57067.12,54645.33,44623.074
19/12/2010 2:00,48561.066,49275.93094,49313.67,51909.35,56900.97,53513.87,44362.414
19/12/2010 3:00,48470.504,49166.42576,49244.504,55176.504,56715.977,53485.9,44109.715
19/12/2010 4:00,48536.492,49220.98281,49237.793,56639.98,56429.344,53589.67,43995.402
19/12/2010 5:00,48857.324,49533.07258,49507.508,56973.133,55835.867,52662.83,44053.766
19/12/2010 6:00,49570.867,50282.59646,50446.043,56911.633,55244.6,50996.78,44511.855
19/12/2010 7:00,51096.383,52330.14787,52268.918,56635.85,54255.9,50120.383,46151.656
