Tmestamp,Target Load,Predicted ANN load,Proposed LSTM Load,LSTM_MODEL_1_Load,LSTM_MODEL_2_Load,LSTM_MODEL_3_Load,CNN_LSTM_MODEL_Load,EMD_LSTM
8/12/2010 21:00,52164.32573,52314.324,52325.586,49521.203,54416.176,57243.5,52846.27,40849.29
8/12/2010 22:00,51200.28902,50841.62,51254.906,49677.766,56327.934,57172.727,51369.066,40849.406
8/12/2010 23:00,50484.20333,49899.582,50678.97,50313.113,57173.645,56821.617,50465.312,40849.53
9/12/2010 0:00,50142.39072,49176.418,50236.97,51488.426,57361.56,56436.54,49734.81,40849.684
9/12/2010 1:00,49893.65751,49171.734,49685.61,53036.92,57369.766,55481.1,49592.445,49771.758
9/12/2010 2:00,49679.14468,48922.332,49503.043,54665.75,57318.156,54131.223,49487.152,49771.758
9/12/2010 3:00,49554.97362,48789.95,49302.527,56492.96,57122.355,53996.27,49409.3,49771.758
9/12/2010 4:00,49646.09758,48826.25,49339.89,57166.35,56805.71,54082.13,49438.867,49771.758
9/12/2010 5:00,50184.43289,49290.945,49920.152,57330.543,56678.953,53438.43,49867.047,49771.758
9/12/2010 6:00,50924.9617,50384,51460.223,57118.977,56096.273,51870.883,50921.875,49771.758
9/12/2010 7:00,53479.36567,51756.195,52916.484,56821.574,54762.406,51033.89,52178.086,49771.758
9/12/2010 8:00,55445.76592,54843.45,55898.62,56409.53,54268.195,50889.94,55030.633,49771.758
9/12/2010 9:00,57017.9475,56340.93,56927.29,56227.812,54348.195,50133.883,56566.71,49771.758
9/12/2010 10:00,56881.65265,57102.58,57303.223,55977.164,53753.26,49697.94,57460.598,50324.39
9/12/2010 11:00,56723.65232,56801.57,56957.184,55246.47,52156.39,49504.12,57005.312,50324.39
9/12/2010 12:00,56225.20818,56464.547,56589.297,54092.496,51318.55,49423.14,56607.805,50324.39
9/12/2010 13:00,56346.05497,55812.68,55772.65,53510.766,50678.785,49498.84,55952.312,50324.39
9/12/2010 14:00,56766.67221,55684.83,55689.2,53472.555,50261.324,49611.848,55880.03,50324.39
9/12/2010 15:00,56678.09034,55644.92,56227.324,53075.734,49905.035,49727.117,55985.46,50324.39
9/12/2010 16:00,55349.1667,55286.945,56139.926,51845.023,49715.094,50336.54,55712.117,50324.39
9/12/2010 17:00,54060.91642,54191.43,54836.445,50891.305,49638.125,51153,54493.15,50324.39
9/12/2010 18:00,54438.12268,53197.52,54157.945,50233.117,49869.36,53005.96,53335.914,50324.39
9/12/2010 19:00,54079.10211,53263.66,54529.105,49834.207,50339.652,53287.27,53485.12,50324.39
9/12/2010 20:00,52344.42265,52831.008,53746.62,49390.43,50765.066,52961.543,53071.953,50324.39
9/12/2010 21:00,51008.06831,51469.17,51176.188,49304.832,51772.65,52728.797,51607.35,50324.39
9/12/2010 22:00,50515.09943,50209.637,50383.49,49411.004,52551.79,52668.42,50393.535,50324.39
9/12/2010 23:00,49996.90526,49675.938,50136.406,49884.664,53995.73,52735.75,49856.73,50324.39
10/12/2010 0:00,49660.37236,49061.11,49755.203,50834.008,54527.23,52748.902,49277.348,50324.39
10/12/2010 1:00,49397.36437,48702.586,49097.598,52060.87,54280.133,52445.816,48999.7,49735.67
10/12/2010 2:00,49176.78964,48447.6,48925.81,53592.65,53910.33,52163.367,48808,49731.914
10/12/2010 3:00,49027.78437,48282.426,48746.152,54125.17,53607.332,52661.42,48689.04,49734.14
10/12/2010 4:00,48961.29908,48276.105,48695.344,54457.195,53541.47,53044.582,48666.492,49733.17
10/12/2010 5:00,49080.77706,48419.9,48863.266,54333.02,53619.746,52655.945,48788.453,49733.547
10/12/2010 6:00,49277.29976,48922.926,49414.97,53568.84,53196.996,51321.21,49175.637,49733.156
10/12/2010 7:00,49951.73437,49402.156,50113.316,53043.77,52712.56,50589.656,49680.3,49734.242
10/12/2010 8:00,51047.76394,50772.957,51590.297,52659.016,53123.28,50022.473,51045.168,49731.703
10/12/2010 9:00,52231.98429,52201.562,52863.266,52760.805,53487.39,49663.945,52387.14,49822.734
10/12/2010 10:00,52531.1681,53314.117,52445.113,52742.152,53050.062,49336.844,53303.984,49822.734
10/12/2010 11:00,52756.24037,53361.7,52555.266,52282.906,51602.227,49086.797,53290.64,49822.734
10/12/2010 12:00,52149.26877,53352.67,52704.984,52039.96,50651.19,48886.65,53261.977,49822.734
10/12/2010 13:00,51882.34988,52645.68,52047.72,52512.4,50008.17,48810.047,52503.543,49822.734
10/12/2010 14:00,51841.08989,52231.61,51789.875,52773.715,49676.52,49018.92,52091.16,49822.734
10/12/2010 15:00,51751.13921,51997.562,51797.26,52007.64,49252.152,49252.38,51899.832,49822.734
10/12/2010 16:00,51758.17883,51740.2,51813.504,50981.156,49104.547,49725.82,51679.227,49822.734
10/12/2010 17:00,51659.03752,51657.125,51969.27,50262.516,48979.062,50424.914,51570.66,49822.734
10/12/2010 18:00,52308.44238,51479.566,52072.39,49689.164,48840.34,51301.31,51374.45,49822.734
10/12/2010 19:00,52447.47485,51748.312,52879.04,49342.562,48740.7,52224.062,51810.42,40849.89
10/12/2010 20:00,51922.24106,51557.656,52455.723,48779.94,48747.066,52211.87,51813.723,40850.133
10/12/2010 21:00,50812.52334,50903.848,50961.523,48662.363,49283.72,52025.113,51281.66,40849.586
10/12/2010 22:00,50272.62367,49912.07,50302.52,48699.05,50184.5,52095.797,50238.45,40840.637
10/12/2010 23:00,49861.78368,49250.715,49977.973,48853.285,51000.926,52184.137,49657.543,40883.766
11/12/2010 0:00,49596.6247,48826.957,49645.527,49297.055,51402.12,52097.977,49182.02,40871.004
11/12/2010 1:00,49242.10166,48553.742,49020.305,49846.605,51322.984,51573.875,48826.504,49771.758
11/12/2010 2:00,49025.63338,48242.168,48705.49,50486.137,51205.92,51289.348,48504.06,49771.758
11/12/2010 3:00,48814.8359,48102.242,48529.59,51143.574,51334.152,51875.527,48402.38,49771.758
11/12/2010 4:00,48776.90017,47937.027,48431.016,51793.297,51651.492,52313.58,48343.133,49771.758
11/12/2010 5:00,48972.64069,48110.688,48585.29,52614.375,51961.836,51915.836,48440.887,49771.758
11/12/2010 6:00,48850.81617,48470.496,49175.656,52548.223,51938.492,50649.367,48891.38,49771.758
11/12/2010 7:00,49019.37594,48587.97,49257.836,52036.695,52101.88,49885.1,48933.305,49771.758
11/12/2010 8:00,49697.91699,49069.156,49693.4,51702.605,52980.367,49384.566,49342.215,49771.758
11/12/2010 9:00,51081.20213,50091.06,51113.934,51515.387,52841.08,49097.934,50362.22,49771.758
11/12/2010 10:00,51406.39342,51738.234,51630.805,51360.277,51413.785,48895.43,51899.918,50324.39
11/12/2010 11:00,51485.78468,51956.582,51259.66,51188.89,50247.723,48744.83,52002.125,50324.39
11/12/2010 12:00,51436.89844,51743.387,51351.22,51096.586,49763.223,48768.008,51920.285,50324.39
11/12/2010 13:00,51360.44035,51547.496,51367.19,51371.48,49321.836,49110.684,51730.47,50324.39
11/12/2010 14:00,51387.6211,51307.5,51415.875,51593.562,49109.242,50087.973,51525.29,50324.39
11/12/2010 15:00,51381.16812,51296.23,51491.14,51157.203,48491.33,51314.89,51425.902,50324.39
11/12/2010 16:00,51302.55904,51273.9,51560.18,50275.68,48791.87,53014.434,51299.45,50324.39
11/12/2010 17:00,51250.15299,51142.977,51593.07,49581.008,48987.586,54647.805,51143.027,50324.39
11/12/2010 18:00,51886.45633,50936.613,51417.773,49117.887,49365.832,55407.055,50996.555,50324.39
11/12/2010 19:00,51908.74845,51225.625,52165.105,48841.65,50262.645,55641.836,51465.81,50324.39
11/12/2010 20:00,51514.52979,50881.305,52119.83,48649.105,51656.33,55674.44,51391.25,50324.39
11/12/2010 21:00,50440.5968,50370.938,50412.305,48543.973,53305.656,55306.934,50978.086,50324.39
11/12/2010 22:00,49777.11271,49529.605,49797.637,48519.12,55194.64,54833.17,49948.71,50324.39
11/12/2010 23:00,49074.32408,48919.18,49288.21,48688.297,56183.906,54464.63,49239.703,50324.39
12/12/2010 0:00,48819.92007,48460.027,48738.516,49090.297,56586.793,54023.82,48460.273,50324.39
12/12/2010 1:00,48647.25386,48031.555,48228.793,49650.91,56791.996,53469.777,48002.637,49771.758
12/12/2010 2:00,48526.9937,47880.11,48264.074,50934.004,56661.492,52965.227,47999.05,49771.758
12/12/2010 3:00,48451.70888,47837.914,48245.406,53981.625,56483.047,53399.504,48112.6,49771.758
12/12/2010 4:00,48588.00373,47977.26,48238.51,55876.3,56167.754,53147.83,48289.09,49771.758
12/12/2010 5:00,48960.12581,48243.06,48536.957,56289.46,55578.324,51792.742,48650.617,49771.758
12/12/2010 6:00,49658.02582,48961.26,49387.17,56065.098,54675.69,50472.06,49438.055,49771.758
12/12/2010 7:00,51846.56515,50373.77,51019.645,55719.81,53376.633,49874.832,50847.67,49771.758
12/12/2010 8:00,53499.31126,53428.605,54446.305,55262.145,53043.188,49421.477,53785.75,49771.758
12/12/2010 9:00,54781.3041,54963.45,55842.266,54893.64,52898.008,49111.54,55158.816,49771.758
12/12/2010 10:00,55162.22571,55722.836,55447.05,54537.344,52171.598,48823.008,55817.07,50324.39
12/12/2010 11:00,55233.01299,55686.574,55373.82,54084.215,50968.883,48645.594,55747.895,50324.39
12/12/2010 12:00,55031.79721,55399.477,55124.598,53464.434,50235.195,48631.85,55527.23,50324.39
12/12/2010 13:00,55104.93103,54882.137,54586.04,52996.867,49690.055,48928.227,55132.48,50324.39
12/12/2010 14:00,55172.00296,54696.67,54271.844,52603.098,49310.016,49783.52,54983.35,50324.39
12/12/2010 15:00,55031.60167,54580.664,54104.43,51981.363,49107.63,51244.2,54844.125,50324.39
12/12/2010 16:00,53773.66086,54273.305,53892.617,50952.625,49114.05,52952.09,54556.83,50324.39
12/12/2010 17:00,52625.61632,53282.98,53493.77,50170.773,49337.414,54648.688,53441.742,50324.39
12/12/2010 18:00,52730.62397,52372.547,52634.613,49480.297,49906.758,55877.266,52418.57,50324.39
12/12/2010 19:00,52682.51991,52339.89,52981.418,49113.305,50852.19,56373.523,52345.965,50324.39
12/12/2010 20:00,52110.35532,52119.41,52756.043,48775.816,51890.62,56620.78,52160.086,50324.39
12/12/2010 21:00,50892.69678,51352.22,50880.926,48676.895,53176.332,56428.258,51562.69,50324.39
12/12/2010 22:00,50240.35875,50265.3,50159.125,48754.895,54881.73,56165.36,50445.516,50324.39
12/12/2010 23:00,49667.60752,49566.105,49757.31,49170.023,56226.79,56083.78,49736.055,50324.39
13/12/2010 0:00,49300.9607,48970.22,49239.54,49992.36,56548.438,55507.51,49057.96,50324.39
13/12/2010 1:00,49097.59393,48435.75,48729.117,51501.508,56702.07,54631.91,48444.332,49736.305
13/12/2010 2:00,48898.52915,48226.15,48691.086,53600.27,56726.957,53470.375,48400.348,49733.79
13/12/2010 3:00,48832.63049,48095.305,48606.785,55747.79,56544.168,53253.8,48393.3,49732.58
13/12/2010 4:00,48871.54394,48171.504,48620.1,56386.203,56387.19,53022.902,48560.066,49732.492
13/12/2010 5:00,49281.79729,48423.94,48875.375,56449.305,55775.406,52117.383,48907.95,49731.516
13/12/2010 6:00,49834.21184,49181.938,49887.43,56274.9,54832.45,50848.047,49801.836,49729.367
13/12/2010 7:00,52154.54849,50234.184,51462.383,55890.777,53617.98,50133.32,51021.098,49727.484
13/12/2010 8:00,53785.78465,53413.39,54916.758,55647.34,53192.863,49692.35,54031.645,49727.28
13/12/2010 9:00,55111.38402,55010.04,56066.516,55838.59,52920.324,49406.418,55358.195,49822.734
13/12/2010 10:00,55542.16959,55894.76,55675.52,55701.375,52223.348,49056.008,56034.6,49822.734
13/12/2010 11:00,55426.9936,55905.055,55717.6,55071.07,51022.23,48857.06,56011.543,49822.734
13/12/2010 12:00,55212.08968,55404.836,55438.137,54133.57,50166.145,48776.594,55606.74,49822.734
13/12/2010 13:00,56089.10888,54804.617,54927.65,53488.1,49542.953,49036.22,55163.504,49822.734
13/12/2010 14:00,55737.51902,55314.508,55270.188,53138.434,49279,49888.234,55667.72,49822.734
13/12/2010 15:00,55662.62529,54819.105,54691.484,52497.64,48995.633,51217.06,55220.344,49822.734
13/12/2010 16:00,54449.07319,54473.984,54554.92,51410.06,48970.703,52889.26,54963.305,49822.734
13/12/2010 17:00,53383.15755,53368.82,53924.715,50517.93,49079.773,54569.492,53863.16,49822.734
13/12/2010 18:00,53733.57414,52372.695,53712.797,49841.1,49531.14,55922.91,52905.97,49822.734
13/12/2010 19:00,53757.23508,52384.434,54114.355,49428.5,50571.72,56416.836,53023.664,40870.766
13/12/2010 20:00,53023.15925,52070.305,53542.12,48944.414,52272.562,56694.06,52887.55,40871.145
13/12/2010 21:00,51282.22236,51285.64,51747.938,48852.754,54357.797,56850.2,52185.016,40871.67
13/12/2010 22:00,50240.1632,49983.49,50538.523,48951.598,55538.91,56917.113,50684.95,40871.97
13/12/2010 23:00,49650.59511,49192.92,49868.97,49303.234,56331.438,56894.82,49651.15,40872.14
14/12/2010 0:00,49348.86922,48706.625,49305.477,49985.855,56710.242,56589.84,48964.06,40873.1
14/12/2010 1:00,49148.63117,48409.5,48901.168,51132.332,56846.594,55705.27,48591.523,49739.03
14/12/2010 2:00,49028.37101,48245.223,48796.934,52915.34,56857.6,54336.76,48517.746,49741.734
14/12/2010 3:00,48980.46249,48219.754,48727.496,55201.145,56924.344,53651.21,48574.066,49742.188
14/12/2010 4:00,49031.10864,48329.75,48732.273,56017.867,56985.598,53000.63,48724.848,49742.055
14/12/2010 5:00,49457.59222,48637.945,48991.21,56398.523,56821.57,52062.285,49066.496,49739.65
14/12/2010 6:00,50126.35603,49498.348,50076.65,56284.6,56104.594,50938.707,50012.27,49733.523
14/12/2010 7:00,52381.38065,50936.73,51724.996,56124.406,54733.453,50248.125,51359.625,49729.312
14/12/2010 8:00,54200.14444,53926.137,54961.523,56076.867,54033.2,49722.074,54206.184,49725.562
14/12/2010 9:00,56180.03729,55460.13,56303.54,55920.83,53676.816,49451.418,55679.92,49822.734
14/12/2010 10:00,56792.67969,56610.14,56552.344,55711.406,52859.047,49165.43,56857.96,49822.734
14/12/2010 11:00,56787.39998,56722.465,57039.734,55046.867,51586.81,49040.98,56965.812,49822.734
14/12/2010 12:00,56673.00617,56428.83,56859.164,54033.074,50731.53,49077.633,56655.777,49822.734
14/12/2010 13:00,56845.08574,56028.117,56442.812,53556.266,50130.258,49516.91,56294.355,49822.734
14/12/2010 14:00,56938.16515,55895.39,56434.94,53415.15,49774.15,50624.242,56239.305,49822.734
14/12/2010 15:00,56852.32091,55712.67,56380.645,52897.555,49358.332,52418.57,56131.004,49822.734
14/12/2010 16:00,55447.13473,55260.246,56259.734,51653.36,49266.625,54395.92,55899.72,49822.734
14/12/2010 17:00,54173.35478,54068.938,54639.574,50561.688,49353.97,55697.617,54664.703,49822.734
14/12/2010 18:00,54218.52567,53112.285,54230.21,49905.7,49806.434,56451.38,53538.273,49822.734
14/12/2010 19:00,54106.08731,52996.273,54390.062,49536.816,50929.3,56715.227,53430.38,40873.16
14/12/2010 20:00,53555.82376,52615.176,53642.96,49105.016,52563.438,56831.703,53194.906,40872.758
14/12/2010 21:00,51543.66599,52027.08,52219.996,49047.645,54778.6,56855.266,52634.67,40872.754
14/12/2010 22:00,50719.63948,50464.8,50797.02,49149.58,55847.33,56845.246,50912.133,40872.293
14/12/2010 23:00,50106.80153,49637.863,50292.816,49536.953,56503.582,56690.36,50082.758,40872.22
15/12/2010 0:00,49769.682,49109.26,49850.344,50358.758,56783.332,56207.47,49414.547,40872.094
15/12/2010 1:00,49561.81769,48808.49,49565.203,51691.47,56800.742,55193.97,49169.277,49737.914
15/12/2010 2:00,49387.39158,48605.773,49381.383,53468.95,56857.266,53917.312,49108.477,49738.414
15/12/2010 3:00,49292.55227,48509.996,49197.766,55415.14,56970.69,53571.562,49082.375,49738.977
15/12/2010 4:00,49412.03024,48563.176,49114.03,56117.523,56813.32,53217.9,49159.574,49739.46
15/12/2010 5:00,49727.05319,49013.688,49455.617,56614.668,56471.54,52308.316,49639.656,49739.695
15/12/2010 6:00,50454.67604,49759.797,50500.13,56473.57,55570.562,51079.676,50427.035,49734.15
15/12/2010 7:00,52523.93294,51122.344,52194.47,56110.86,54313.17,50394.36,51762.844,49727.83
15/12/2010 8:00,54038.81984,53742.094,55041.4,55718.36,54167.906,49924.67,54321.58,49822.734
15/12/2010 9:00,56008.34881,55202.133,56031.758,55584.855,54240.027,49606.758,55553.24,49822.734
15/12/2010 10:00,56452.62698,56559.39,56282.57,55339.742,53520.04,49321.613,56781.395,49822.734
15/12/2010 11:00,56388.09714,56640.285,56478.656,54653.56,51896.527,49173.145,56806.88,49822.734
15/12/2010 12:00,56086.17571,56361.086,56217.95,53629.61,50787.56,49186.695,56461.984,49822.734
15/12/2010 13:00,56225.40373,55896.043,55668.87,53212.277,50214.293,49521.785,55963.453,49822.734
15/12/2010 14:00,56279.17859,55652.266,55636.48,53214.87,49878.195,50440.883,55841.9,49822.734
15/12/2010 15:00,56105.33911,55331.836,55595.957,52864.51,49482.684,51946.832,55669.39,49789.117
15/12/2010 16:00,54864.41072,54880.28,55443.066,51605.504,49372.918,54042.438,55355.203,49822.734
15/12/2010 17:00,53724.97016,53831.742,54539.09,50634.35,49348.027,55500.734,54228.97,49822.734
15/12/2010 18:00,53983.08952,52883.344,54148.766,49992.547,49561.926,56360.01,53181.39,49822.734
15/12/2010 19:00,54015.74553,52774.08,54395.062,49612.785,50225.934,56777.207,53226.164,40872.324
15/12/2010 20:00,53339.15993,52478.7,53463.215,49194.207,51406.547,56919.684,53107.68,40872.027
15/12/2010 21:00,51423.21029,51625.84,51960.87,49140.562,53467.484,57033.023,52439.64,40871.195
15/12/2010 22:00,50629.2977,50190.52,50691.69,49257.305,55476.14,57188.69,50802.953,40870.72
15/12/2010 23:00,49917.90509,49532.797,50201.395,49712.47,56706.727,56824.81,50015.773,40870.293
16/12/2010 0:00,49585.08754,48876.785,49606.14,50613.53,57077.266,56308.21,49249.887,40870.26
16/12/2010 1:00,49368.22817,48608.055,49483.453,51999.094,57135.953,55149.926,48954.13,49738.08
16/12/2010 2:00,49133.96529,48402.367,49303.1,53794.395,57128.78,53765.54,48849.22,49734.39
16/12/2010 3:00,49024.06902,48270.47,49070.04,55917.8,56966.32,53765.59,48744.805,49732.92
16/12/2010 4:00,49127.51231,48321.082,48956.29,56700.797,56777.234,53838.535,48797.547,49732
16/12/2010 5:00,49606.98858,48672.332,49200.83,56999.887,56567.99,53059.344,49153.23,49731.758
16/12/2010 6:00,50402.07444,49723.35,50295.2,56899.316,55811.742,51554.414,50145.973,49730.695
16/12/2010 7:00,52634.41585,51191.78,52012,56660.688,54485.773,50616.707,51546.406,49732.312
16/12/2010 8:00,54546.84568,54166.74,55013.242,56338.96,54133.76,50115.52,54264.715,49735.43
16/12/2010 9:00,56511.09493,55714.92,56352.4,56134.31,54221.79,49801.445,55822.363,49731.633
16/12/2010 10:00,57022.83612,56891.234,56821.08,55919.77,53609.42,49515.477,57083.9,49822.734
16/12/2010 11:00,57016.96978,56971.49,57199.383,55207.984,51893.867,49323.277,57170.914,49822.734
16/12/2010 12:00,56574.84259,56669.953,57124.42,54091.094,50910.547,49260.7,56902.047,49822.734
16/12/2010 13:00,56674.96162,56034.816,56432.312,53565.375,50305.61,49423.04,56302.28,49822.734
16/12/2010 14:00,57055.29659,55791.902,56349.555,53491.152,49955.418,49972.68,56146.098,49822.734
16/12/2010 15:00,56892.60317,55807.676,56787.223,53011.375,49636.754,50856.89,56217.977,49822.734
16/12/2010 16:00,55422.88716,55300.758,56614.105,51725.863,49505.902,51320.594,55852.227,49822.734
16/12/2010 17:00,54141.87204,53929.465,55126.043,50722,49522.402,52313.54,54577.49,49822.734
16/12/2010 18:00,54328.03086,52966.207,54490.625,50012.92,49806.637,54957.28,53454,40871.785
16/12/2010 19:00,54442.22912,53012.74,54654.04,49625.312,50448.36,55268.766,53473.645,40874.793
16/12/2010 20:00,53652.22743,52847.402,53566.664,49246.49,51564.37,54576.766,53426.926,40881.812
16/12/2010 21:00,51692.47571,52045.33,52111.207,49151.613,52653.684,54058.297,52688.055,40883.246
16/12/2010 22:00,50826.40703,50530.22,50839.35,49256.438,53769.062,53618.758,51032.527,40834.633
16/12/2010 23:00,50263.82414,49828.438,50300.49,49717.11,55567.492,53444.71,50206.938,40838.836
17/12/2010 0:00,49870.97429,49213.31,49921.51,50659.527,56116.95,53310.094,49605.69,40843.445
17/12/2010 1:00,49667.02089,48887.42,49936.84,52039.32,55747.883,52864.312,49298.76,49771.758
17/12/2010 2:00,49437.64663,48668.848,49729,53315.555,55379.816,52561.734,49243.625,49771.758
17/12/2010 3:00,49304.28496,48529.816,49451.168,54402.125,54705.86,53008.496,49119.633,49771.758
17/12/2010 4:00,49332.24789,48593.82,49288.824,55078.54,54425.434,53269.418,49120.707,49722.914
17/12/2010 5:00,49571.3994,48906.97,49481.758,55272.8,54238.855,52724.22,49378.61,49771.758
17/12/2010 6:00,49691.07292,49561.926,50266.79,54220.54,53570.75,51201.953,49977.1,49771.758
17/12/2010 7:00,50372.74269,50101.312,50866.78,53435.883,53166.156,50408.098,50421.957,49771.758
17/12/2010 8:00,51604.28493,51272.17,52280.766,52976.69,53617.28,49888.938,51661.816,49771.758
17/12/2010 9:00,53109.19904,52992.523,53646.5,53049.168,53915.934,49562.46,53034.223,49771.758
17/12/2010 10:00,53177.63978,54422.457,53753.934,53000.75,53245.367,49231.746,54163.707,49802.6
17/12/2010 11:00,53377.2912,54099.918,53532.82,52438.023,51622.195,49043.188,53914.777,49802.6
17/12/2010 12:00,52730.42843,53817.29,53740.887,52221.67,50727.62,48958.07,53783.934,49822.734
17/12/2010 13:00,52447.6704,52911.223,53087.598,52547.703,50084.96,49051.656,52999.36,49802.6
17/12/2010 14:00,52521.78194,52473.14,52773.223,52979.227,49762.52,49300.766,52595.387,49802.6
17/12/2010 15:00,52437.30652,52325.453,52871.32,52705.99,49326.766,49958.055,52505.227,49802.6
17/12/2010 16:00,53027.85233,52062.414,52874.562,51562.92,49177.773,50174.082,52304.06,49802.6
17/12/2010 17:00,53164.73381,52360.227,53526.25,50611.055,49081.54,50457.086,52685.2,49802.6
17/12/2010 18:00,53727.12116,52343.773,53772.016,49996.562,49001.08,51856.594,52682.258,49802.6
17/12/2010 19:00,53742.76475,52572.434,54243.99,49615.684,48888.68,53354.22,53012.543,49802.6
17/12/2010 20:00,53225.93939,52279.46,53020.543,49109.28,49033.67,53377.13,52899.22,49802.6
17/12/2010 21:00,51506.70799,51718.555,51992.227,49013.97,49359.684,53083.11,52382.656,49802.6
17/12/2010 22:00,50652.37201,50340.54,50767.34,49066.562,50261.832,53021.594,50902.34,49802.6
17/12/2010 23:00,50075.12325,49505.79,50214.72,49285.984,51744.562,53040.39,50072.277,49802.6
18/12/2010 0:00,49766.55328,49002.125,49784.04,49627.7,52682.883,52990.258,49463.973,40846.434
18/12/2010 1:00,49488.87942,48841.527,49643.312,50124.9,52634.82,52563.387,49121.79,49771.758
18/12/2010 2:00,49236.03977,48455.754,49335.098,50626.65,52359.32,52218.547,48951.676,49771.758
18/12/2010 3:00,49081.95033,48283.023,49061.25,51266.277,52295.35,52805.676,48778.76,49771.758
18/12/2010 4:00,49089.57658,48247.637,48937.67,52031.004,52468.887,53131.86,48752.29,49771.758
18/12/2010 5:00,49350.62912,48390.4,49110.49,53117.62,52655.285,52489.836,48970.73,49771.758
18/12/2010 6:00,49148.82671,48935.086,49866.56,53172.195,52379.227,51017.848,49531.79,49771.758
18/12/2010 7:00,49362.75291,48988.84,49885.277,52632.65,52189.5,50202.746,49451.44,49771.758
18/12/2010 8:00,50341.4555,49504.164,50587.15,52258.797,52962.246,49642.984,49976.977,49771.758
18/12/2010 9:00,52276.373,50915.984,52457.242,52078.438,53516.234,49319.01,51352.652,49771.758
18/12/2010 10:00,52799.06472,52733.727,53136.914,51909.516,52918.746,49084.07,53084.22,49802.6
18/12/2010 11:00,52891.1664,52964.094,53240.71,51954.68,51317.305,48883.46,53322.062,49802.6
18/12/2010 12:00,52851.27522,52765.93,53226.855,51975.145,50636.188,48840.797,53263.79,49802.6
18/12/2010 13:00,52882.75796,52429.043,53126.06,52360.527,50085.41,49082.945,53102.42,49802.6
18/12/2010 14:00,52995.78296,52304.15,53100.38,52768.477,49675.81,49886.855,52991.27,49802.6
18/12/2010 15:00,53077.52076,52414.844,53188.145,52554.375,48956.61,51257.71,52953.305,49802.6
18/12/2010 16:00,53046.03802,52474.848,53235.664,51481.863,48970.863,53026.316,52899.184,49802.6
18/12/2010 17:00,53073.60986,52429.766,53168.246,50417.543,49227.58,55076.25,52766.98,49802.6
18/12/2010 18:00,53757.03954,52329.734,53297.89,49761.484,49705.72,56422.32,52693.22,49802.6
18/12/2010 19:00,53762.12371,52866.168,53895.684,49359.95,50640.81,56831.04,53130.7,49802.6
18/12/2010 20:00,53356.95452,52648.25,53419.86,49211.375,51923.22,56952.71,53020.184,49802.6
18/12/2010 21:00,51556.18087,52109.008,51782.527,49068.92,53596.562,56926.496,52601.484,49802.6
18/12/2010 22:00,50753.07767,50503.4,50635.125,49073.543,55483.97,56790.707,51063.875,49802.6
18/12/2010 23:00,50031.71226,49584.2,50111.895,49278.555,56563.543,56430.023,50277.684,49802.6
19/12/2010 0:00,49709.45415,48911.477,49570.188,49749.812,56921.76,55717.176,49532.773,49802.6
19/12/2010 1:00,49466.97838,48790.934,49490.477,50377.715,57067.12,54645.33,49123.066,49771.758
19/12/2010 2:00,49275.93094,48561.066,49313.67,51909.35,56900.97,53513.87,49089.156,49771.758
19/12/2010 3:00,49166.42576,48470.504,49244.504,55176.504,56715.977,53485.9,49086.152,49771.758
19/12/2010 4:00,49220.98281,48536.492,49237.793,56639.98,56429.344,53589.67,49200.12,49771.758
19/12/2010 5:00,49533.07258,48857.324,49507.508,56973.133,55835.867,52662.83,49597.016,49771.758
19/12/2010 6:00,50282.59646,49570.867,50446.043,56911.633,55244.6,50996.78,50415.5,49771.758
19/12/2010 7:00,52330.14787,51096.383,52268.918,56635.85,54255.9,50120.383,51819.926,49771.758
19/12/2010 8:00,54229.86728,53985.71,55077.574,56132.555,54009.69,49609.82,54364.445,49771.758
19/12/2010 9:00,56152.07436,55637.63,56394.74,55613.17,54079.4,49272.758,55893.38,49771.758
19/12/2010 10:00,56540.81777,56751.953,56563.066,55116.086,53518.36,49038.7,57037.9,49802.6
19/12/2010 11:00,56548.83511,56703.72,56195.56,54596.695,51910.996,48930.227,56958.473,49802.6
19/12/2010 12:00,56097.71286,56404.5,55846.9,53967.688,50849.22,49037.414,56617.504,49802.6
19/12/2010 13:00,56084.4158,55741.48,55070.05,53537.945,50173.727,49570.59,55989.332,49802.6
19/12/2010 14:00,56153.63872,55375.117,54920.844,53345.055,49777.703,50766.51,55723.758,49802.6
19/12/2010 15:00,56119.41835,55048.484,54976.453,52978.094,49457.35,52320.453,55543.918,49802.6
19/12/2010 16:00,54830.97253,54625.6,55006.29,51804.605,49334.734,53877.902,55300.57,49802.6
19/12/2010 17:00,53498.92017,53564.797,54068.406,50826.176,49350.742,55397.805,54203.19,49802.6
19/12/2010 18:00,53914.06215,52689.258,53782.08,50018.883,49622.062,56443.82,53106.375,49802.6
19/12/2010 19:00,53877.10415,52880.33,54104.74,49568.434,50274.633,56786.758,53266.99,49802.6
19/12/2010 20:00,53222.02849,52508.668,52998.32,49231.887,51123.613,56981.164,53074.367,49802.6
19/12/2010 21:00,51485.39359,51642.543,51597.727,49149.71,52701.234,56835.92,52405.89,49802.6
19/12/2010 22:00,50621.67144,50293.336,50343.93,49256.36,55074.61,56618.523,50958.227,49802.6
19/12/2010 23:00,49952.51655,49464.734,49842.35,49640.94,56488.703,56394.297,50107.586,49802.6
